year,month,day,statefips,death_count,new_death_count,death_rate,new_death_rate
2020,4,10,32,86,4,2.79,.199
2020,4,10,33,22,1,1.62,.158
2020,4,10,34,1932,232,21.8,2.07
2020,4,10,35,19,2,.906,.0613
2020,4,10,36,10162,996,52.2,4.73
2020,4,10,37,78,4,.744,.0749
2020,4,10,38,7,2,.919,.075
2020,4,10,39,231,18,1.98,.171
2020,4,10,40,88,8,2.22,.181
2020,4,10,41,48,4,1.14,.0881
2020,4,10,42,435,91,3.4,.372
2020,4,10,44,49,6,4.63,.472
2020,4,10,45,72,5,1.4,.105
2020,4,10,46,6,0,.678,.0646
2020,4,10,47,104,9,1.52,.138
2020,4,10,48,249,21,.859,.0744
2020,4,10,49,17,4,.53,.0446
2020,4,10,50,24,1,3.85,.16
2020,4,10,51,121,12,1.42,.126
2020,4,10,53,483,27,6.34,.356
2020,4,10,54,5,0,.279,.0239
2020,4,10,55,131,15,2.25,.199
2020,4,10,56,0,0,0,0
2020,4,11,1,93,13,1.9,.143
2020,4,11,2,6,1,.82,.0586
2020,4,11,4,112,15,1.54,.116
2020,4,11,5,25,1,.828,.0521
2020,4,11,6,632,38,1.6,.112
2020,4,11,8,274,21,4.76,.367
2020,4,11,9,494,46,13.9,1.32
2020,4,11,10,33,1,3.39,.279
2020,4,11,11,47,9,6.66,.526
2020,4,11,12,445,27,2.07,.167
2020,4,11,13,432,7,4.07,.301
2020,4,11,15,8,0,.565,.0504
2020,4,11,16,27,2,1.51,.136
2020,4,11,17,682,75,5.38,.489
2020,4,11,18,389,36,5.78,.537
2020,4,11,19,34,3,1.08,.104
2020,4,11,20,55,5,1.89,.167
2020,4,11,21,94,4,2.1,.173
2020,4,11,22,806,51,17.3,1.21
2020,4,11,23,19,2,1.41,.0956
2020,4,11,24,207,35,3.42,.362
2020,4,11,25,686,87,9.95,.974
2020,4,11,26,1395,115,14,1.22
2020,4,11,27,64,7,1.13,.101
2020,4,11,28,93,11,3.12,.278
2020,4,11,29,116,11,1.89,.168
2020,4,11,30,6,0,.561,0
2020,4,11,31,18,0,.931,.0739
2020,4,11,32,111,25,3.6,.301
2020,4,11,33,23,1,1.69,.147
2020,4,11,34,2183,251,24.6,2.15
2020,4,11,35,20,1,.954,.0613
2020,4,11,36,11159,997,57.4,4.86
2020,4,11,37,86,8,.82,.0763
2020,4,11,38,7,0,.919,.075
2020,4,11,39,247,16,2.11,.177
2020,4,11,40,93,5,2.35,.184
2020,4,11,41,51,3,1.21,.0847
2020,4,11,42,515,80,4.02,.418
2020,4,11,44,56,7,5.29,.526
2020,4,11,45,80,8,1.55,.111
2020,4,11,46,6,0,.678,.0646
2020,4,11,47,107,3,1.57,.126
2020,4,11,48,265,16,.914,.0695
2020,4,11,49,18,1,.561,.0446
2020,4,11,50,24,0,3.85,.0916
2020,4,11,51,130,9,1.52,.131
2020,4,11,53,498,15,6.54,.338
2020,4,11,54,6,1,.335,.0319
2020,4,11,55,141,10,2.42,.199
2020,4,11,56,0,0,0,0
2020,4,12,1,93,0,1.9,.14
2020,4,12,2,6,0,.82,.0391
2020,4,12,4,117,5,1.61,.104
2020,4,12,5,27,2,.895,.0521
2020,4,12,6,676,44,1.71,.118
2020,4,12,8,290,16,5.04,.372
2020,4,12,9,554,60,15.5,1.46
2020,4,12,10,35,2,3.59,.308
2020,4,12,11,50,3,7.08,.567
2020,4,12,12,460,15,2.14,.16
2020,4,12,13,438,6,4.13,.295
2020,4,12,15,9,1,.636,.0504
2020,4,12,16,27,0,1.51,.136
2020,4,12,17,727,45,5.74,.501
2020,4,12,18,405,16,6.02,.539
2020,4,12,19,41,7,1.3,.086
2020,4,12,20,56,1,1.92,.162
2020,4,12,21,98,4,2.19,.173
2020,4,12,22,840,34,18.1,1.12
2020,4,12,23,19,0,1.41,.0956
2020,4,12,24,236,29,3.9,.397
2020,4,12,25,756,70,11,1.09
2020,4,12,26,1488,93,14.9,1.25
2020,4,12,27,70,6,1.24,.104
2020,4,12,28,96,3,3.23,.254
2020,4,12,29,116,0,1.89,.149
2020,4,12,30,6,0,.561,0
2020,4,12,31,18,0,.931,.0739
2020,4,12,32,113,2,3.67,.311
2020,4,12,33,23,0,1.69,.147
2020,4,12,34,2350,167,26.5,2.3
2020,4,12,35,26,6,1.24,.0954
2020,4,12,36,12116,957,62.3,4.98
2020,4,12,37,86,0,.82,.0667
2020,4,12,38,8,1,1.05,.0937
2020,4,12,39,253,6,2.16,.164
2020,4,12,40,96,3,2.43,.181
2020,4,12,41,52,1,1.23,.0847
2020,4,12,42,525,10,4.1,.408
2020,4,12,44,63,7,5.95,.512
2020,4,12,45,82,2,1.59,.105
2020,4,12,46,6,0,.678,.0646
2020,4,12,47,107,0,1.57,.119
2020,4,12,48,288,23,.993,.0749
2020,4,12,49,18,0,.561,.0446
2020,4,12,50,26,2,4.17,.0916
2020,4,12,51,141,11,1.65,.149
2020,4,12,53,511,13,6.71,.313
2020,4,12,54,8,2,.446,.0399
2020,4,12,55,145,4,2.49,.177
2020,4,12,56,0,0,0,0
2020,4,13,1,104,11,2.12,.149
2020,4,13,2,6,0,.82,.0391
2020,4,13,4,122,5,1.68,.108
2020,4,13,5,30,3,.994,.0663
2020,4,13,6,725,49,1.83,.123
2020,4,13,8,308,18,5.35,.392
2020,4,13,9,602,48,16.9,1.59
2020,4,13,10,41,6,4.21,.381
2020,4,13,11,52,2,7.37,.567
2020,4,13,12,498,38,2.32,.163
2020,4,13,13,479,41,4.51,.249
2020,4,13,15,9,0,.636,.0404
2020,4,13,16,33,6,1.85,.16
2020,4,13,17,800,73,6.31,.554
2020,4,13,18,414,9,6.15,.516
2020,4,13,19,44,3,1.39,.086
2020,4,13,20,63,7,2.16,.186
2020,4,13,21,106,8,2.37,.173
2020,4,13,22,884,44,19,1.14
2020,4,13,23,19,0,1.41,.0956
2020,4,13,24,262,26,4.33,.402
2020,4,13,25,844,88,12.2,1.21
2020,4,13,26,1603,115,16.1,1.25
2020,4,13,27,70,0,1.24,.101
2020,4,13,28,98,2,3.29,.226
2020,4,13,29,136,20,2.22,.186
2020,4,13,30,7,1,.655,.0134
2020,4,13,31,19,1,.982,.0665
2020,4,13,32,114,1,3.7,.26
2020,4,13,33,23,0,1.69,.147
2020,4,13,34,2443,93,27.5,2.31
2020,4,13,35,31,5,1.48,.129
2020,4,13,36,12998,882,66.8,5.03
2020,4,13,37,91,5,.868,.0667
2020,4,13,38,9,1,1.18,.112
2020,4,13,39,274,21,2.34,.161
2020,4,13,40,98,2,2.48,.17
2020,4,13,41,53,1,1.26,.0813
2020,4,13,42,563,38,4.4,.439
2020,4,13,44,73,10,6.89,.62
2020,4,13,45,87,5,1.69,.108
2020,4,13,46,6,0,.678,.0323
2020,4,13,47,114,7,1.67,.103
2020,4,13,48,320,32,1.1,.0793
2020,4,13,49,18,0,.561,.0223
2020,4,13,50,27,1,4.33,.0916
2020,4,13,51,149,8,1.75,.159
2020,4,13,53,525,14,6.89,.266
2020,4,13,54,9,1,.502,.0399
2020,4,13,55,155,10,2.66,.177
2020,4,13,56,1,1,.173,.0247
2020,4,14,1,114,10,2.33,.146
2020,4,14,2,7,1,.957,.0586
2020,4,14,4,131,9,1.8,.106
2020,4,14,5,32,2,1.06,.0663
2020,4,14,6,778,53,1.97,.12
2020,4,14,8,329,21,5.71,.372
2020,4,14,9,671,69,18.8,1.58
2020,4,14,10,43,2,4.42,.396
2020,4,14,11,67,15,9.49,.87
2020,4,14,12,570,72,2.65,.183
2020,4,14,13,517,38,4.87,.227
2020,4,14,15,9,0,.636,.0404
2020,4,14,16,39,6,2.18,.192
2020,4,14,17,878,78,6.93,.557
2020,4,14,18,458,44,6.8,.53
2020,4,14,19,44,0,1.39,.0815
2020,4,14,20,69,6,2.37,.191
2020,4,14,21,115,9,2.57,.157
2020,4,14,22,1013,129,21.8,1.32
2020,4,14,23,20,1,1.49,.085
2020,4,14,24,302,40,5,.468
2020,4,14,25,957,113,13.9,1.25
2020,4,14,26,1767,164,17.7,1.32
2020,4,14,27,79,9,1.4,.114
2020,4,14,28,111,13,3.73,.25
2020,4,14,29,151,15,2.46,.165
2020,4,14,30,7,0,.655,.0134
2020,4,14,31,21,2,1.09,.0665
2020,4,14,32,130,16,4.22,.325
2020,4,14,33,27,4,1.99,.147
2020,4,14,34,2805,362,31.6,2.53
2020,4,14,35,36,5,1.72,.157
2020,4,14,36,14001,1003,72,5.01
2020,4,14,37,116,25,1.11,.0899
2020,4,14,38,9,0,1.18,.0937
2020,4,14,39,324,50,2.77,.192
2020,4,14,40,109,11,2.75,.152
2020,4,14,41,55,2,1.3,.0745
2020,4,14,42,746,183,5.83,.564
2020,4,14,44,80,7,7.55,.674
2020,4,14,45,97,10,1.88,.128
2020,4,14,46,6,0,.678,0
2020,4,14,47,123,9,1.8,.107
2020,4,14,48,365,45,1.26,.0926
2020,4,14,49,19,1,.593,.0267
2020,4,14,50,28,1,4.49,.114
2020,4,14,51,154,5,1.8,.142
2020,4,14,53,552,27,7.25,.268
2020,4,14,54,10,1,.558,.0478
2020,4,14,55,172,17,2.95,.191
2020,4,14,56,1,0,.173,.0247
2020,4,15,1,123,9,2.51,.163
2020,4,15,2,7,0,.957,.0391
2020,4,15,4,142,11,1.95,.122
2020,4,15,5,34,2,1.13,.0757
2020,4,15,6,885,107,2.24,.137
2020,4,15,8,355,26,6.16,.404
2020,4,15,9,868,197,24.3,2.14
2020,4,15,10,46,3,4.72,.396
2020,4,15,11,72,5,10.2,.911
2020,4,15,12,613,43,2.85,.194
2020,4,15,13,569,52,5.36,.268
2020,4,15,15,9,0,.636,.0404
2020,4,15,16,41,2,2.29,.176
2020,4,15,17,958,80,7.56,.557
2020,4,15,18,511,53,7.59,.562
2020,4,15,19,53,9,1.68,.118
2020,4,15,20,76,7,2.61,.186
2020,4,15,21,124,9,2.78,.163
2020,4,15,22,1103,90,23.7,1.39
2020,4,15,23,24,4,1.79,.106
2020,4,15,24,413,111,6.83,.683
2020,4,15,25,1108,151,16.1,1.4
2020,4,15,26,1920,153,19.2,1.37
2020,4,15,27,87,8,1.54,.122
2020,4,15,28,122,11,4.1,.264
2020,4,15,29,164,13,2.67,.182
2020,4,15,30,7,0,.655,.0134
2020,4,15,31,22,1,1.14,.0591
2020,4,15,32,137,7,4.45,.264
2020,4,15,33,32,5,2.35,.147
2020,4,15,34,3156,351,35.5,2.66
2020,4,15,35,36,0,1.72,.136
2020,4,15,36,14937,936,76.8,4.99
2020,4,15,37,128,12,1.22,.0913
2020,4,15,38,9,0,1.18,.0937
2020,4,15,39,361,37,3.09,.205
2020,4,15,40,123,14,3.11,.159
2020,4,15,41,58,3,1.38,.0677
2020,4,15,42,833,87,6.51,.58
2020,4,15,44,87,7,8.21,.701
2020,4,15,45,107,10,2.08,.122
2020,4,15,46,6,0,.678,0
2020,4,15,47,135,12,1.98,.109
2020,4,15,48,395,30,1.36,.0985
2020,4,15,49,20,1,.624,.0312
2020,4,15,50,29,1,4.65,.137
2020,4,15,51,195,41,2.28,.226
2020,4,15,53,572,20,7.51,.266
2020,4,15,54,12,2,.67,.0638
2020,4,15,55,184,12,3.16,.189
2020,4,15,56,2,1,.346,.0494
2020,4,16,1,137,14,2.79,.172
2020,4,16,2,7,0,.957,.0391
2020,4,16,4,152,10,2.09,.124
2020,4,16,5,37,3,1.23,.0757
2020,4,16,6,971,86,2.46,.153
2020,4,16,8,374,19,6.49,.365
2020,4,16,9,971,103,27.2,2.37
2020,4,16,10,52,6,5.34,.425
2020,4,16,11,81,9,11.5,.992
2020,4,16,12,667,54,3.11,.198
2020,4,16,13,611,42,5.75,.268
2020,4,16,15,9,0,.636,.0303
2020,4,16,16,41,0,2.29,.136
2020,4,16,17,1081,123,8.53,.617
2020,4,16,18,554,43,8.23,.55
2020,4,16,19,60,7,1.9,.149
2020,4,16,20,80,4,2.75,.186
2020,4,16,21,131,7,2.93,.15
2020,4,16,22,1156,53,24.9,1.4
2020,4,16,23,27,3,2.01,.117
2020,4,16,24,459,46,7.59,.756
2020,4,16,25,1245,137,18.1,1.54
2020,4,16,26,2092,172,20.9,1.45
2020,4,16,27,94,7,1.67,.111
2020,4,16,28,129,7,4.33,.254
2020,4,16,29,170,6,2.77,.177
2020,4,16,30,7,0,.655,.0134
2020,4,16,31,24,2,1.24,.0665
2020,4,16,32,142,5,4.61,.278
2020,4,16,33,34,2,2.5,.137
2020,4,16,34,3518,362,39.6,2.92
2020,4,16,35,44,8,2.1,.184
2020,4,16,36,15669,732,80.5,4.78
2020,4,16,37,140,12,1.33,.0899
2020,4,16,38,9,0,1.18,.075
2020,4,16,39,389,28,3.33,.215
2020,4,16,40,131,8,3.31,.184
2020,4,16,41,64,6,1.52,.0677
2020,4,16,42,940,107,7.34,.665
2020,4,16,44,105,18,9.91,.836
2020,4,16,45,109,2,2.12,.117
2020,4,16,46,7,1,.791,.0161
2020,4,16,47,142,7,2.08,.0983
2020,4,16,48,428,33,1.48,.0985
2020,4,16,49,21,1,.655,.0356
2020,4,16,50,34,5,5.45,.252
2020,4,16,51,208,13,2.44,.166
2020,4,16,53,588,16,7.72,.248
2020,4,16,54,13,1,.725,.0638
2020,4,16,55,197,13,3.38,.199
2020,4,16,56,2,0,.346,.0494
2020,4,17,1,151,14,3.08,.207
2020,4,17,2,7,0,.957,.0391
2020,4,17,4,174,22,2.39,.151
2020,4,17,5,37,0,1.23,.0615
2020,4,17,6,1050,79,2.66,.165
2020,4,17,8,389,15,6.75,.337
2020,4,17,9,1036,65,29.1,2.36
2020,4,17,10,61,9,6.26,.425
2020,4,17,11,86,5,12.2,.972
2020,4,17,12,725,58,3.38,.204
2020,4,17,13,661,50,6.23,.318
2020,4,17,15,9,0,.636,.0101
2020,4,17,16,43,2,2.41,.144
2020,4,17,17,1142,61,9.01,.603
2020,4,17,18,599,45,8.9,.522
2020,4,17,19,64,4,2.03,.149
2020,4,17,20,84,4,2.88,.167
2020,4,17,21,140,9,3.13,.16
2020,4,17,22,1213,57,26.1,1.41
2020,4,17,23,29,2,2.16,.128
2020,4,17,24,494,35,8.17,.761
2020,4,17,25,1404,159,20.4,1.67
2020,4,17,26,2227,135,22.3,1.35
2020,4,17,27,111,17,1.97,.137
2020,4,17,28,140,11,4.7,.278
2020,4,17,29,184,14,3,.184
2020,4,17,30,8,1,.749,.0267
2020,4,17,31,24,0,1.24,.0443
2020,4,17,32,151,9,4.9,.301
2020,4,17,33,37,3,2.72,.158
2020,4,17,34,3840,322,43.2,3.07
2020,4,17,35,51,7,2.43,.218
2020,4,17,36,16473,804,84.7,4.63
2020,4,17,37,159,19,1.52,.11
2020,4,17,38,9,0,1.18,.0375
2020,4,17,39,418,29,3.58,.229
2020,4,17,40,136,5,3.44,.173
2020,4,17,41,70,6,1.66,.0745
2020,4,17,42,1027,87,8.02,.661
2020,4,17,44,118,13,11.1,.93
2020,4,17,45,116,7,2.25,.122
2020,4,17,46,7,0,.791,.0161
2020,4,17,47,146,4,2.14,.0879
2020,4,17,48,461,33,1.59,.104
2020,4,17,49,23,2,.717,.0267
2020,4,17,50,34,0,5.45,.229
2020,4,17,51,238,30,2.79,.196
2020,4,17,53,610,22,8.01,.238
2020,4,17,54,16,3,.893,.0877
2020,4,17,55,205,8,3.52,.182
2020,4,17,56,2,0,.346,.0494
2020,4,18,1,147,-4,3,.157
2020,4,18,2,7,0,.957,.0195
2020,4,18,4,181,7,2.49,.135
2020,4,18,5,38,1,1.26,.0615
2020,4,18,6,1146,96,2.9,.186
2020,4,18,8,409,20,7.1,.335
2020,4,18,9,1086,50,30.5,2.37
2020,4,18,10,67,6,6.88,.499
2020,4,18,11,91,5,12.9,.891
2020,4,18,12,747,22,3.48,.201
2020,4,18,13,670,9,6.31,.32
2020,4,18,15,9,0,.636,.0101
2020,4,18,16,44,1,2.46,.136
2020,4,18,17,1272,130,10,.665
2020,4,18,18,633,34,9.4,.518
2020,4,18,19,74,10,2.35,.181
2020,4,18,20,86,2,2.95,.152
2020,4,18,21,145,5,3.25,.163
2020,4,18,22,1267,54,27.3,1.42
2020,4,18,23,32,3,2.38,.138
2020,4,18,24,534,40,8.83,.773
2020,4,18,25,1560,156,22.6,1.81
2020,4,18,26,2307,80,23.1,1.3
2020,4,18,27,121,10,2.15,.144
2020,4,18,28,152,12,5.11,.283
2020,4,18,29,194,10,3.16,.182
2020,4,18,30,10,2,.936,.0535
2020,4,18,31,28,4,1.45,.0739
2020,4,18,32,155,4,5.03,.204
2020,4,18,33,38,1,2.79,.158
2020,4,18,34,4070,230,45.8,3.03
2020,4,18,35,53,2,2.53,.225
2020,4,18,36,17141,668,88.1,4.39
2020,4,18,37,175,16,1.67,.121
2020,4,18,38,9,0,1.18,.0375
2020,4,18,39,451,33,3.86,.249
2020,4,18,40,139,3,3.51,.166
2020,4,18,41,72,2,1.71,.0711
2020,4,18,42,1150,123,8.98,.709
2020,4,18,44,137,19,12.9,1.09
2020,4,18,45,119,3,2.31,.108
2020,4,18,46,7,0,.791,.0161
2020,4,18,47,148,2,2.17,.0858
2020,4,18,48,487,26,1.68,.109
2020,4,18,49,25,2,.78,.0312
2020,4,18,50,36,2,5.77,.275
2020,4,18,51,258,20,3.02,.214
2020,4,18,53,629,19,8.26,.246
2020,4,18,54,18,2,1,.0957
2020,4,18,55,212,7,3.64,.174
2020,4,18,56,2,0,.346,.0494
2020,4,19,1,160,13,3.26,.195
2020,4,19,2,7,0,.957,.0195
2020,4,19,4,188,7,2.58,.139
2020,4,19,5,39,1,1.29,.0568
2020,4,19,6,1176,30,2.98,.181
2020,4,19,8,421,12,7.31,.325
2020,4,19,9,1127,41,31.6,2.3
2020,4,19,10,67,0,6.88,.469
2020,4,19,11,96,5,13.6,.931
2020,4,19,12,773,26,3.6,.208
2020,4,19,13,682,12,6.42,.328
2020,4,19,15,10,1,.706,.0101
2020,4,19,16,45,1,2.52,.144
2020,4,19,17,1302,30,10.3,.648
2020,4,19,18,652,19,9.68,.524
2020,4,19,19,75,1,2.38,.154
2020,4,19,20,94,8,3.23,.186
2020,4,19,21,149,4,3.34,.163
2020,4,19,22,1296,29,27.9,1.4
2020,4,19,23,34,2,2.53,.159
2020,4,19,24,548,14,9.06,.737
2020,4,19,25,1706,146,24.8,1.97
2020,4,19,26,2389,82,23.9,1.29
2020,4,19,27,134,13,2.38,.162
2020,4,19,28,159,7,5.34,.302
2020,4,19,29,196,2,3.19,.186
2020,4,19,30,10,0,.936,.0535
2020,4,19,31,28,0,1.45,.0739
2020,4,19,32,158,3,5.13,.209
2020,4,19,33,41,3,3.02,.189
2020,4,19,34,4202,132,47.3,2.98
2020,4,19,35,55,2,2.62,.198
2020,4,19,36,17793,652,91.5,4.17
2020,4,19,37,183,8,1.74,.132
2020,4,19,38,10,1,1.31,.0375
2020,4,19,39,471,20,4.03,.266
2020,4,19,40,140,1,3.54,.159
2020,4,19,41,74,2,1.75,.0745
2020,4,19,42,1285,135,10,.848
2020,4,19,44,150,13,14.2,1.17
2020,4,19,45,120,1,2.33,.105
2020,4,19,46,7,0,.791,.0161
2020,4,19,47,151,3,2.21,.092
2020,4,19,48,503,16,1.73,.106
2020,4,19,49,27,2,.842,.0401
2020,4,19,50,36,0,5.77,.229
2020,4,19,51,277,19,3.25,.228
2020,4,19,53,637,8,8.37,.236
2020,4,19,54,20,2,1.12,.0957
2020,4,19,55,222,10,3.81,.189
2020,4,19,56,2,0,.346,.0494
2020,4,20,1,164,4,3.34,.175
2020,4,20,2,7,0,.957,.0195
2020,4,20,4,191,3,2.62,.135
2020,4,20,5,42,3,1.39,.0568
2020,4,20,6,1223,47,3.1,.18
2020,4,20,8,448,27,7.78,.347
2020,4,20,9,1331,204,37.3,2.92
2020,4,20,10,72,5,7.39,.455
2020,4,20,11,105,9,14.9,1.07
2020,4,20,12,822,49,3.83,.216
2020,4,20,13,767,85,7.22,.388
2020,4,20,15,10,0,.706,.0101
2020,4,20,16,48,3,2.69,.12
2020,4,20,17,1359,57,10.7,.63
2020,4,20,18,666,14,9.89,.535
2020,4,20,19,79,4,2.5,.158
2020,4,20,20,101,7,3.47,.186
2020,4,20,21,155,6,3.47,.157
2020,4,20,22,1328,32,28.6,1.36
2020,4,20,23,35,1,2.6,.17
2020,4,20,24,582,34,9.63,.756
2020,4,20,25,1809,103,26.2,2
2020,4,20,26,2466,77,24.7,1.23
2020,4,20,27,143,9,2.54,.185
2020,4,20,28,169,10,5.68,.341
2020,4,20,29,201,5,3.27,.151
2020,4,20,30,12,2,1.12,.0668
2020,4,20,31,33,5,1.71,.103
2020,4,20,32,163,5,5.29,.227
2020,4,20,33,42,1,3.09,.2
2020,4,20,34,4377,175,49.3,3.11
2020,4,20,35,58,3,2.77,.184
2020,4,20,36,18412,619,94.6,3.98
2020,4,20,37,187,4,1.78,.131
2020,4,20,38,13,3,1.71,.075
2020,4,20,39,509,38,4.35,.287
2020,4,20,40,143,3,3.61,.162
2020,4,20,41,75,1,1.78,.0745
2020,4,20,42,1366,81,10.7,.896
2020,4,20,44,155,5,14.6,1.11
2020,4,20,45,124,4,2.41,.103
2020,4,20,46,7,0,.791,.0161
2020,4,20,47,156,5,2.28,.0879
2020,4,20,48,523,20,1.8,.1
2020,4,20,49,28,1,.873,.0446
2020,4,20,50,37,1,5.93,.229
2020,4,20,51,300,23,3.51,.253
2020,4,20,53,661,24,8.68,.255
2020,4,20,54,26,6,1.45,.136
2020,4,20,55,231,9,3.97,.186
2020,4,20,56,2,0,.346,.0247
2020,4,21,1,186,22,3.79,.21
2020,4,21,2,7,0,.957,0
2020,4,21,4,213,22,2.93,.161
2020,4,21,5,43,1,1.42,.0521
2020,4,21,6,1316,93,3.33,.195
2020,4,21,8,484,36,8.4,.385
2020,4,21,9,1423,92,39.9,3.01
2020,4,21,10,82,10,8.42,.572
2020,4,21,11,112,7,15.9,.911
2020,4,21,12,866,44,4.03,.197
2020,4,21,13,810,43,7.63,.394
2020,4,21,15,12,2,.848,.0303
2020,4,21,16,51,3,2.85,.0959
2020,4,21,17,1479,120,11.7,.678
2020,4,21,18,731,65,10.9,.579
2020,4,21,19,83,4,2.63,.177
2020,4,21,20,107,6,3.67,.186
2020,4,21,21,172,17,3.85,.182
2020,4,21,22,1405,77,30.2,1.2
2020,4,21,23,36,1,2.68,.17
2020,4,21,24,652,70,10.8,.827
2020,4,21,25,1961,152,28.5,2.08
2020,4,21,26,2698,232,27,1.33
2020,4,21,27,160,17,2.84,.205
2020,4,21,28,183,14,6.15,.346
2020,4,21,29,221,20,3.6,.163
2020,4,21,30,12,0,1.12,.0668
2020,4,21,31,38,5,1.96,.126
2020,4,21,32,163,0,5.29,.153
2020,4,21,33,42,0,3.09,.158
2020,4,21,34,4753,376,53.5,3.13
2020,4,21,35,65,7,3.1,.198
2020,4,21,36,19040,628,97.9,3.7
2020,4,21,37,217,30,2.07,.138
2020,4,21,38,13,0,1.71,.075
2020,4,21,39,557,48,4.77,.285
2020,4,21,40,164,21,4.14,.199
2020,4,21,41,78,3,1.85,.0779
2020,4,21,42,1620,254,12.7,.975
2020,4,21,44,171,16,16.1,1.23
2020,4,21,45,135,11,2.62,.105
2020,4,21,46,8,1,.904,.0323
2020,4,21,47,159,3,2.33,.0753
2020,4,21,48,552,29,1.9,.0921
2020,4,21,49,32,4,.998,.0579
2020,4,21,50,39,2,6.25,.252
2020,4,21,51,325,25,3.81,.286
2020,4,21,53,683,22,8.97,.246
2020,4,21,54,26,0,1.45,.128
2020,4,21,55,243,12,4.17,.174
2020,4,21,56,6,4,1.04,.123
2020,4,22,1,201,15,4.1,.227
2020,4,22,2,7,0,.957,0
2020,4,22,4,236,23,3.24,.184
2020,4,22,5,44,1,1.46,.0473
2020,4,22,6,1425,109,3.61,.195
2020,4,22,8,526,42,9.13,.424
2020,4,22,9,1544,121,43.3,2.71
2020,4,22,10,89,7,9.14,.631
2020,4,22,11,127,15,18,1.11
2020,4,22,12,926,60,4.31,.208
2020,4,22,13,837,27,7.88,.361
2020,4,22,15,12,0,.848,.0303
2020,4,22,16,54,3,3.02,.104
2020,4,22,17,1577,98,12.4,.698
2020,4,22,18,764,33,11.3,.537
2020,4,22,19,90,7,2.85,.168
2020,4,22,20,111,4,3.81,.172
2020,4,22,21,185,13,4.14,.195
2020,4,22,22,1532,127,33,1.32
2020,4,22,23,39,3,2.9,.159
2020,4,22,24,698,46,11.5,.673
2020,4,22,25,2182,221,31.7,2.23
2020,4,22,26,2813,115,28.2,1.28
2020,4,22,27,179,19,3.17,.233
2020,4,22,28,193,10,6.48,.341
2020,4,22,29,236,15,3.85,.168
2020,4,22,30,14,2,1.31,.0936
2020,4,22,31,42,4,2.17,.148
2020,4,22,32,187,24,6.07,.232
2020,4,22,33,48,6,3.53,.168
2020,4,22,34,5063,310,57,3.07
2020,4,22,35,71,6,3.39,.238
2020,4,22,36,19647,607,101,3.46
2020,4,22,37,242,25,2.31,.155
2020,4,22,38,14,1,1.84,.0937
2020,4,22,39,610,53,5.22,.304
2020,4,22,40,169,5,4.27,.166
2020,4,22,41,78,0,1.85,.0677
2020,4,22,42,1720,100,13.4,.99
2020,4,22,44,181,10,17.1,1.27
2020,4,22,45,140,5,2.72,.0916
2020,4,22,46,9,1,1.02,.0484
2020,4,22,47,169,10,2.47,.0711
2020,4,22,48,571,19,1.97,.0867
2020,4,22,49,34,2,1.06,.0624
2020,4,22,50,39,0,6.25,.229
2020,4,22,51,349,24,4.09,.258
2020,4,22,53,696,13,9.14,.233
2020,4,22,54,29,3,1.62,.136
2020,4,22,55,247,4,4.24,.155
2020,4,22,56,6,0,1.04,.0987
2020,4,23,1,197,-4,4.02,.175
2020,4,23,2,7,0,.957,0
2020,4,23,4,257,21,3.53,.206
2020,4,23,5,45,1,1.49,.0379
2020,4,23,6,1548,123,3.92,.209
2020,4,23,8,557,31,9.67,.454
2020,4,23,9,1639,95,46,2.68
2020,4,23,10,92,3,9.45,.587
2020,4,23,11,139,12,19.7,1.17
2020,4,23,12,986,60,4.59,.212
2020,4,23,13,871,34,8.2,.35
2020,4,23,15,12,0,.848,.0303
2020,4,23,16,54,0,3.02,.104
2020,4,23,17,1696,119,13.4,.693
2020,4,23,18,811,47,12,.545
2020,4,23,19,96,6,3.04,.163
2020,4,23,20,112,1,3.84,.157
2020,4,23,21,194,9,4.34,.201
2020,4,23,22,1599,67,34.4,1.36
2020,4,23,23,44,5,3.27,.181
2020,4,23,24,748,50,12.4,.683
2020,4,23,25,2360,178,34.2,2.31
2020,4,23,26,2977,164,29.8,1.27
2020,4,23,27,200,21,3.55,.269
2020,4,23,28,201,8,6.75,.346
2020,4,23,29,248,12,4.04,.182
2020,4,23,30,14,0,1.31,.0936
2020,4,23,31,46,4,2.38,.162
2020,4,23,32,195,8,6.33,.246
2020,4,23,33,51,3,3.75,.179
2020,4,23,34,5368,305,60.4,2.98
2020,4,23,35,78,7,3.72,.232
2020,4,23,36,20212,565,104,3.34
2020,4,23,37,253,11,2.41,.154
2020,4,23,38,15,1,1.97,.112
2020,4,23,39,656,46,5.61,.326
2020,4,23,40,179,10,4.52,.173
2020,4,23,41,83,5,1.97,.0644
2020,4,23,42,1723,3,13.5,.874
2020,4,23,44,189,8,17.8,1.13
2020,4,23,45,150,10,2.91,.114
2020,4,23,46,9,0,1.02,.0323
2020,4,23,47,172,3,2.52,.0628
2020,4,23,48,601,30,2.07,.0852
2020,4,23,49,35,1,1.09,.0624
2020,4,23,50,42,3,6.73,.183
2020,4,23,51,375,26,4.39,.28
2020,4,23,53,717,21,9.42,.242
2020,4,23,54,31,2,1.73,.143
2020,4,23,55,257,10,4.41,.147
2020,4,23,56,7,1,1.21,.123
2020,4,24,1,209,12,4.26,.169
2020,4,24,2,7,0,.957,0
