year,month,day_endofweek,countyfips,emp,emp_ss40,emp_ss60,emp_ss65,emp_ss70,emp_wage_q1,emp_wage_q2,emp_wage_q3,emp_wage_q4,emp_s,emp_ss40_s,emp_ss60_s,emp_ss65_s,emp_ss70_s,emp_wage_q1_s,emp_wage_q2_s,emp_wage_q3_s,emp_wage_q4_s
2026,1,10,1023,-0.23437500000000044,.,.,-0.23437500000000044,.,-0.3227513227513228,-0.5200000000000002,.,0.5,.,.,.,.,.,.,.,.,.
2026,1,10,1025,0.8125880968131831,.,.,.,.,-0.07109387388352739,.,.,.,0.8303760404459926,.,.,.,.,-0.0272206043031874,.,.,.
2026,1,10,1029,0.6666666666666665,0.4999999999999998,.,.,.,0.6666666666666667,.,.,.,0.6786499662994554,0.4867207818196486,.,.,.,0.8548253578703637,.,.,.
2026,1,10,1031,-0.07060857665898534,-0.11564625850340149,-0.176466415574838,0.3609347442680788,.,-0.3739219600691248,.,.,.,-0.06147166340941146,-0.00373825566427588,-0.12192822164171013,0.37001062236472304,.,-0.4336695803704149,.,.,.
2026,1,10,1033,-0.028719934316982387,.,-0.2688301711517028,0.3769342359767889,.,-0.21617798005278754,.,.,.,-0.04125750663151184,.,-0.28260464652543993,0.35182868995310645,.,-0.21945964478792823,.,.,.
2026,1,10,1037,0.04656862745098089,.,-0.4285714285714285,.,.,.,.,.,.,0.06510076996074132,.,.,.,.,.,.,.,.
2026,1,10,1039,0.7500000000000009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2026,1,10,1041,-0.1578947368421062,.,.,.,.,.,.,.,.,-0.12995168497981135,.,.,.,.,.,.,.,.
2026,1,10,1043,0.2083122827165811,0.1500000000000017,1.692508971291867,-0.01775534581810223,-0.0909090909090915,.,0.16590169818717349,.,0.08160348321172939,0.18356054122069132,0.10071989887996757,1.691166202348915,-0.034620235999562876,-0.040107257397946405,0.03135230377195675,0.1659497030632313,.,0.10411608712688847
2026,1,10,1045,-0.5880912260574171,-0.7704460111317254,.,.,-0.19148936170212805,.,.,-0.40665696230378123,-0.3761212186554306,-0.5786743911198993,-0.7712400403845582,.,.,-0.14917304266173514,.,.,-0.5196057668722276,-0.46845033598215946
2026,1,10,1047,15.472049689440993,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2026,1,10,1051,0.013587527668486699,-0.6499999999999999,0.23712592634100504,.,.,0.28125832067079326,.,.,.,0.237203323999033,.,0.29679202602751387,.,.,0.3224962053678333,.,.,.
2026,1,10,1053,0.07159452556903845,.,.,0.29411764705882404,-0.5228070175438602,.,0.144478704635447,0.05504588269103583,-0.1111111111111106,0.07071069048749501,.,.,0.285774117575619,-0.49717743749790755,.,0.07749704159794168,0.029464746342765746,-0.18034363945817844
2026,1,10,1055,-0.11341105115323491,-0.22976588628762584,-0.20311321163727836,-0.004255618733432276,.,-0.1456279729186637,-0.0484041577428338,0.03181806099270146,-0.20454545454545459,-0.12176859691421282,-0.25473794046376486,-0.21241054002170634,-0.032810577448928346,.,-0.253418373584508,0.301737984831165,0.23122977060214844,-0.20249618698323157
2026,1,10,1057,-0.5,.,.,.,.,.,.,.,.,-0.4999999999999535,.,.,.,.,.,.,.,.
2026,1,10,1063,-0.3749999999999999,.,.,.,-0.3749999999999999,-0.3689824226043218,.,.,.,.,.,.,.,.,.,.,.,.
2026,1,10,1065,-0.039999999999999925,.,.,.,.,-0.2499999999999999,.,.,.,-0.05066450985084647,.,.,.,.,-0.26713835477071135,.,.,.
2026,1,10,1067,-0.21829316088575357,.,.,2.220446049250313e-16,.,.,.,.,.,-0.1799742780337571,.,.,2.840709889539994e-10,.,.,.,.,.
2026,1,10,1069,-0.009648923055719516,0.5661091351529957,0.11344298169167488,0.0433400687351746,-0.30127922865550083,-0.13556970142650115,0.4200341702538468,0.07103826447308137,.,-0.005364983414328339,0.36272856286735866,.,0.40802026370184996,-0.2746583214225652,-0.08224582895508581,0.2702648236653311,0.1437055971733674,.
2026,1,10,1071,-0.06989946301686689,.,-0.12483492730406309,.,.,0.2840901899560453,-0.48049869317003147,.,.,-0.07418100776991954,.,-0.13233695203898588,.,.,0.3356913769194596,-0.51640572127719,.,.
2026,1,10,1073,0.025530223058922052,-0.08010905064364882,0.00784562089963714,0.047471912931684956,-0.14076249607895464,0.06953116915836621,-0.08899182462943356,0.09518261484918211,0.08018617569743647,0.018947548884696408,-0.09556728691609728,-0.009925106498650749,0.047006501240525855,-0.1266394929608533,0.05015668598770895,-0.07022996311614782,0.07517721061045157,0.07096377726511216
2026,1,10,1077,0.41124094708800696,0.019947944877994006,.,.,-0.19333333333333325,.,-0.03065743020719769,0.08963318042547175,-0.1529464341794643,0.7226830820434536,0.4148202220666335,.,.,-0.1850310812849233,2.230425120030861,0.040330765011239444,0.14632249484344717,-0.10302409226427278
2026,1,10,1079,-0.6352440222731741,.,.,.,.,.,.,-0.5444577543748752,.,.,.,.,.,.,.,.,-0.5036351431454008,.
2026,1,10,1081,0.5851676939364374,0.14285714285714302,0.8986784641031014,0.1308582805556795,0.2762748224267655,.,0.6489572224681046,0.10391049077751169,0.254557403044684,0.5503278431962684,0.05411105874027289,0.9106284782720369,0.11973455367667296,0.252899888018258,0.5911374647334229,0.7127380715943181,0.0342335515013501,0.4616936417018702
2026,1,10,1083,0.031547888547733605,.,.,0.06362773029439839,-0.443898257428083,-0.05409176869896515,0.5045841394586033,-0.3748410084061037,.,0.11362100146723408,.,.,0.04552621922110189,-0.33721286023386,0.0412912628785036,0.6159904993076548,-0.3097239955254224,.
2026,1,10,1087,-0.22089629120879128,-0.2500000000000002,.,.,.,.,1.5312499999999991,.,.,-0.3071587814792902,-0.3829612079605472,.,.,.,.,1.6061058876592087,.,.
2026,1,10,1089,0.12856653689278663,.,0.0931055127256486,0.03737249734003045,0.26217564957849326,0.19331332342534968,-0.03216888875591761,0.3208694544036512,0.07667327316976524,0.1226399502362876,.,0.08373749473318282,0.03442906749859631,0.2300964458262531,0.17227720112560063,-0.03806338417504007,0.3231791805249953,0.050717635127184524
2026,1,10,1093,0.3608945065629554,.,.,.,.,0.6666666666666652,-0.16666666666666652,.,.,0.31174434658203065,.,.,.,.,0.6231536787821259,-0.24635085414450075,.,.
2026,1,10,1095,-0.09466394913147991,.,.,0.13594470046082874,-0.29650294046275394,-0.10660535806764204,-0.12948326166996005,0.09509861171035561,.,-0.08511564617592338,.,.,0.06484685629001885,-0.2942831904633595,-0.006096332567048113,-0.24075440331632525,0.08816884739406805,.
2026,1,10,1097,-0.06152835150494007,0.03758950409330852,-0.41174004398122366,-0.050687722938226654,.,0.031568361642575704,-0.19959316569703645,-0.14658196164717674,-0.3589744380169686,-0.04837300326156335,0.10363885667588502,-0.441821592788164,-0.03750984487527165,.,0.029123412481049105,-0.1416038535551286,-0.12135556119720103,-0.40355847592276184
2026,1,10,1099,-0.1195991528213235,.,.,.,.,-0.4285714285714285,0.6666666666666647,.,.,-0.13556483741527492,.,.,.,.,-0.43963647041607234,0.6727851489704118,.,.
2026,1,10,11001,0.07383529991350857,-0.1702524091136708,0.1374373628077039,0.24922698252030173,-0.10388993985554573,.,0.10358305010733937,0.055458387856312186,0.10567234479634946,0.062471179644383756,-0.15753848399068737,0.1271450657582225,0.22446327892832185,-0.10274679587161839,.,0.10218349270503113,0.030356618518996514,0.12789913801370134
2026,1,10,1101,0.09158480494801435,-0.05669942342197021,.,0.12758378344818344,-0.020238116956137864,-0.28102757580372817,0.26262188450308743,0.3173942817195994,0.3140974397529266,0.07049721613063986,-0.03980779133275514,.,0.13750285517237626,-0.04225265497639241,-0.2759374036706821,0.250760441380282,0.28006324227496826,0.3506346062278356
2026,1,10,1103,0.2506452419242957,-0.020692693964607156,1.2188917390065157,0.25488471307993366,.,0.13080844223557775,0.25293157935913047,0.08248215195691677,1.3015531695196834,0.25644554741234993,-0.024473649800230257,1.2973843855568017,0.2261572910998535,.,0.2189809509509979,0.21124642445332809,0.031834617455573255,1.3954144889797373
2026,1,10,1107,-0.3347953216374272,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2026,1,10,1109,-0.6239154373250941,.,.,0.12536731112033106,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2026,1,10,1113,-0.05842839811303446,-0.03846153846153766,.,1.073210236475541,-0.16118421052631549,-0.15844248423766294,0.2910986817986778,.,.,-0.09009340694726486,-0.06612431216145953,.,0.5300124814906075,-0.20333044467486305,-0.18411285953683776,0.2264143711386153,.,.
2026,1,10,1115,0.23365470220155138,0.004476784810736101,1.2436615548505308,-0.048103970139593666,-0.05039996074005171,-0.0974419503275813,1.081994198787461,0.046139296453673095,-0.33866776519048103,0.23343081995028503,0.03465996978746855,1.2012171278149286,-0.05986028828269507,-0.083127145852677,-0.11421127689059785,1.2304692165385474,-0.00942733001296836,-0.3398186036073393
2026,1,10,1117,-0.11409447488192237,-0.12197745716300423,-0.1734145892601373,-0.05876881735752071,-0.20896435567031812,-0.25527242707627473,-0.05301205118241015,-0.10432946692172307,0.05241035883963563,-0.1159048643004561,-0.13308601858688895,-0.17087118625485453,-0.06936250939056454,-0.20209422754627582,-0.25596048987127196,-0.04836767813808862,-0.09213778146896845,0.04898529643034388
2026,1,10,1119,0.45599999999999996,.,.,.,0.45599999999999996,.,.,.,.,0.5841570330406183,.,.,.,0.5841570330406183,.,.,.,.
2026,1,10,1121,0.08456170594265355,.,.,0.2039954264322914,.,0.06892007161334979,-0.14314439755597352,1.4014982209427842,-0.24271710678358038,0.09407751690094424,.,.,0.15818335788954307,.,0.1599150697247742,-0.19125800931611114,1.0731596810567914,-0.16127068942159084
2026,1,10,1123,3.3527713918350353,-0.2441761594987394,.,-0.10986226951714506,.,.,.,-0.0732298420351214,.,.,-0.23573288565621497,.,-0.10989976465076312,.,.,.,-0.1712323153067986,.
2026,1,10,1125,-0.10561760091103878,-0.48553374730673426,0.09157250770574321,-0.09666417753628365,0.0021951181639925377,-0.1549332856046678,0.016740024587165614,0.12068774935511062,-0.48467528480591937,-0.10706138451628722,-0.35993747035936796,0.04045072430994745,-0.11425233354467412,-0.0021288382399710093,-0.16413163251225704,-0.022575014022405804,0.13989992945988905,-0.2970260758265749
2026,1,10,1127,0.11863814056940036,0.6304347826086965,.,0.03477664453851825,.,0.1529088368932443,-0.13382837706540252,0.6014162340498825,.,0.10477839188416693,0.5100993217404932,.,0.0347403398357109,.,0.05734066566892437,-0.1304461875068882,0.4366386869734573,.
2026,1,10,1133,-0.27038863991729667,.,.,0.1519999999999999,.,.,-0.33613338569642026,.,.,-0.24874444707786636,.,.,0.12839726892464864,.,.,-0.4680512374636341,.,.
2026,1,10,12001,-0.007010508150499195,-0.016485308721924663,0.15083491995790332,0.12684721450184533,-0.020095260699452555,0.04347287276773204,-0.10090380994916337,0.028403608399769187,0.1568163040315238,-0.004582897983096079,0.009104575332778975,0.10169591160556779,0.13295513972138573,-0.04237537996356755,0.03723494275848438,-0.10670812664821516,0.03200670118718363,0.23656351321512692
2026,1,10,12003,-0.048133206124761796,.,-0.504011140374777,-0.525669642857143,0.7499999999999989,-0.20416349462198924,0.10612791189747228,.,.,-0.07874965965676295,.,-0.46379570602081266,-0.542597878438556,0.5316419326743187,-0.1103931444780798,-0.001792251462103489,.,.
2026,1,10,12005,-0.043148628325774374,-0.22054772322152016,-0.12540743651543607,-0.09498232626736647,.,-0.15885124375890813,0.0034894880584510624,0.05252344385748642,-0.13576481590765688,-0.059820024890848034,-0.16674604585364827,-0.14803939045453207,-0.1013419344224189,.,-0.18354587816244694,0.018580943916026715,-0.0030427761137271636,-0.18686476908489458
2026,1,10,12007,0.014246708473641512,0.23072685185185082,.,.,0.7692947784480966,-0.6601314892584302,-0.24914492736200433,.,.,-0.0684285024191591,0.19903049606260947,.,-0.6327114952201432,0.858060812956178,-0.8148141694143523,-0.06441900008324897,.,.
2026,1,10,12009,-0.03654682575488011,-0.050449171222287426,-0.013225380356094774,0.04168438283510212,0.01620760610304739,-0.17519851079592763,-0.07313815574040705,0.1658790125337608,0.023310003724778205,-0.043233476399264115,-0.04218351563066525,0.0040652825948701565,0.02571005655074421,-0.000043853968642482144,-0.1740431993371695,-0.07074957463965914,0.17579244845907427,0.0041965341467100625
2026,1,10,12011,0.013023301012615507,-0.07209356377438625,0.1421954774193226,-0.09053529708455588,-0.030217319886359895,0.020690939291010624,-0.06401714860819796,0.06843211076016709,0.10384171347698179,0.005071225616229302,-0.07466988167268818,0.13555612516997262,-0.08307310523890998,-0.032825790796833454,0.010593666768129673,-0.05329080237782802,0.043177722156627185,0.12070813925406432
2026,1,10,12013,0.3840439554220725,.,.,-0.057170542635659016,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2026,1,10,12015,-0.08506042895903398,-0.3379254991960122,-0.0239327010038779,-0.1715708836167429,-0.02427655653902505,-0.18838904541720114,-0.19536049325418892,0.2915631209262939,-0.11097707626429332,-0.09267598548073719,-0.32710315682320346,-0.08438495059166795,-0.18176800118012548,-0.012890392849189136,-0.18619757651739566,-0.20182935293822857,0.24824703919929192,-0.10062956420706459
2026,1,10,12017,-0.06526124013670109,0.15984385832185044,0.1653031209009086,-0.26415614377836316,0.5825178444702528,-0.2427249964737802,-0.03951780928310111,0.022355780576350126,0.2713410193219603,-0.05979786695353695,0.1197880172151744,0.13287639109949057,-0.2380465633695833,0.5996161322952689,-0.21578906483264337,-0.047838486834749894,0.09163732783609158,0.3486228763104515
2026,1,10,12019,-0.030369410737489888,0.16587770980184602,0.28097162332824754,-0.33443839754210125,0.1228712978814146,0.10999231665462617,0.017351059302114447,-0.290237584639468,-0.27048629667470026,-0.026453500394681972,0.16754889061631006,0.2600275184243548,-0.3309127352055826,0.07770549613613409,0.09790847669085068,0.044164330664331786,-0.2717349688125559,-0.26267248271558596
2026,1,10,12021,-0.005447320699603075,0.0618850497645258,0.05157800369125387,-0.023918220719356564,-0.041701247579732814,-0.15887076380274479,-0.0013688202555987017,0.05078752492602412,0.07126620711619869,-0.010063561746915917,0.0688203442189892,0.058504322494721483,-0.03109697597767558,-0.09415689205583277,-0.15881513753152254,-0.024534833574043624,0.03473303673246053,0.15780948973420328
2026,1,10,12023,-0.29658719101681974,-0.3669084162590657,-0.3869212690951822,0.07514399018727103,.,-0.39218790015340177,-0.15601330252775536,-0.5859711393313338,0.4109351696076,-0.32205621240116444,-0.44067943650513997,-0.42347709923556964,0.06083783423388778,.,-0.39629476715346224,-0.1207096962220856,-0.5915264109863246,0.3009322306494926
2026,1,10,12029,0.2597646311403352,.,.,.,0.8404447115384623,.,0.736586890118972,.,.,0.27955320209689094,.,0.2043709570676826,.,1.0316876199386837,.,0.8705371600066425,.,.
2026,1,10,12031,0.1228624544673278,0.005751686675426582,0.23177825047238132,0.2604132232215324,0.06426199295858881,-0.0021936981688595036,0.22279052288165668,0.21663400820071654,-0.016317675719936142,0.13373158484888048,-0.006456414789313025,0.307198025700675,0.26780107917439966,0.0673717210646898,0.033972399242004236,0.24445934197167518,0.1700954520829021,0.03685335267349199
2026,1,10,12033,-0.01899599983663669,-0.2614406281415226,0.08730543517794565,0.009704132496253237,-0.08509083055418798,-0.10891601101522796,-0.08122583137754225,0.04204761404696056,0.255267876564669,-0.013039597014673832,-0.2718553237383935,0.08797376179512573,0.00982900174256418,-0.056277667876916904,-0.11616986578199262,-0.04413743686095317,0.006862740185986205,0.2870955846547478
2026,1,10,12035,-0.1450775742803171,-0.12019605070326267,-0.10122951041780881,-0.11488612353986738,-0.017974182126690108,-0.11426846649714983,-0.15553434948997014,-0.18542031168522655,-0.11034847471741294,-0.1602605309352979,-0.11939736918855526,-0.08744436687915447,-0.14994821793988644,-0.05646930174279141,-0.15973330277593634,-0.1644221480832162,-0.20840805519700023,-0.09697179670149159
2026,1,10,12037,1.1250775613380148,1.071761416589002,.,-0.27999999999999925,.,0.42362636013976185,0.48438424640957223,.,.,0.9843622063485353,0.8504164811941897,.,-0.20041868095401794,.,0.5021011712976815,0.37653689905445376,.,.
2026,1,10,12039,-0.10196785274103204,0.2217584513362585,-2.220446049250313e-16,.,-0.6666666666666667,-0.4344704847671599,0.4268831057657483,.,.,-0.10305192809797203,0.19372247369959283,-0.061095915227437625,.,-0.6562197359282301,-0.35720718994810463,0.4320636356165022,.,.
2026,1,10,12041,0.014746263103577073,0.3194444444444444,0.1428571428571428,0.857142857142857,.,.,-0.6302090975970682,0.601689029755961,.,0.03368669628355536,0.32145815261201416,0.13186154353694146,0.6706090009112471,.,.,-0.6079522177229684,0.6206663528710645,.
2026,1,10,12043,-0.10018672617595059,.,.,.,0.09090909090909083,-0.5656165346797155,.,.,.,-0.1485906520378344,.,.,.,0.08593662817103298,-0.6063194264950944,.,.,.
2026,1,10,12045,-0.7937710437710438,.,.,.,.,.,.,.,.,-0.728700883605879,.,.,.,.,.,.,.,.
2026,1,10,12047,-0.2500000000000001,-0.25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2026,1,10,12049,-0.3569841514214044,.,-0.3750000000000001,0.13333333333333197,-0.2666666666666666,.,.,.,.,-0.38782845132099497,.,-0.2952068115981371,0.15283833660910684,-0.2769971553319067,.,.,.,.
2026,1,10,12051,0.011701040530713414,0.1571394775253525,.,0.577172090680768,0.04522086403953818,0.1337186634965264,-0.0433169160305763,0.17948706086669008,-0.23621954912683574,-0.0049014454882758685,0.3511287907852745,.,0.635593232321652,-0.047547563462504217,0.11831955886828838,-0.10279403695619527,0.25154755420348374,-0.15262842224578443
2026,1,10,12053,-0.08022204520166376,-0.16097998495751986,0.0773827202380506,-0.22149760872823854,-0.04308181044471815,-0.2365572455656435,0.12758669534091416,-0.010406143890930308,-0.28306511202392803,-0.08531163735276404,-0.1483335876627988,0.08768037347906477,-0.24501969055437245,-0.06356074142700774,-0.24410986131661105,0.15561301323211008,-0.14358804665107183,-0.28092714450989964
2026,1,10,12055,0.11514595299983577,.,0.24160343904434445,0.2363282962415496,0.2557426358358652,-0.04940988520855183,0.08478101612638933,0.20127376813144737,1.4195151603928493,0.09693296759158399,.,0.30928045551522687,0.2146479020406824,0.23666046261712825,-0.01933789064947522,0.02514365646223382,0.11430721289395751,0.9327790452402784
2026,1,10,12057,-0.02283866063505402,-0.04862690587574525,-0.11362441311838734,0.04586286887967339,0.020961534290646844,-0.016029118042838353,-0.07748526871766537,0.003925438957420591,0.02306039446223207,-0.041163107989117376,-0.05405659154643816,-0.1338513546743061,0.04569001408444673,0.001117877063373962,-0.03422129149707709,-0.06975619819040146,-0.03270030588140238,-0.012423449763081629
2026,1,10,12061,0.02382557466909896,0.20581479940523195,-0.22434409102942254,0.3962082239563931,-0.010085830489702241,-0.20135887578756184,0.0167823102246778,0.18157291615181648,0.5349242235344529,0.01235417273316819,0.12578438810697112,-0.23004021009546538,0.3632505831277535,-0.013274568148479382,-0.1578372590743229,-0.01589516595498719,0.1783263240386066,0.48126141149242363
2026,1,10,12063,-0.6626511428362013,-0.1956315289648627,-0.47552447552447585,.,.,-0.8249044184783654,-0.2166709729416948,.,.,-0.5510649194616466,-0.07315089837646294,-0.4447112925495387,.,.,-0.7228767262098882,-0.28093434085032865,.,.
2026,1,10,12065,-0.23183822046132319,.,-0.060606060606062995,-0.5428571428571429,.,.,.,.,.,-0.20559668293730893,.,-0.07208886191453745,-0.4143534213342899,.,.,.,.,.
2026,1,10,12069,0.017963891474046312,0.06316677777899615,-0.10683837694030152,0.09502971789328618,-0.032510562694683665,-0.03554935332539455,-0.07708849071497625,0.2317221665109659,0.15264713698862065,0.009638737986763957,0.032416519931129484,-0.0877931197945917,0.07540647325187533,-0.04298197744296828,-0.016726141807435257,-0.07118171060052847,0.17148241000519504,0.11645293963208081
2026,1,10,12071,0.02034253457618118,0.09999497644132682,0.15090256658183665,-0.10305437520007665,-0.000494526647556115,-0.09375888113166087,0.029980350762460972,0.07567687791891053,0.06072786541420472,0.010771797318587018,0.07714363344646702,0.14830907660242976,-0.1149886011395097,-0.012677691485058706,-0.08218313091884177,0.007064623491530364,0.0634860147459313,0.05211089717342787
2026,1,10,12073,-0.08778157944685272,0.5745260846436719,-0.031275781753048015,0.20486909402725773,0.0964216998245222,-0.34565359001052043,-0.11873127298252972,0.20884794896113723,0.1004315525374464,-0.08989697936360308,0.5140314915887161,-0.050018224198615346,0.18423181851958703,0.0834264436115788,-0.3457027173052929,-0.13240503444934015,0.16223712846131177,0.10645666018929134
2026,1,10,12075,-0.19573873497503025,1.621399176954733,.,-0.1724137931034483,.,-0.1318442125195931,-0.3292801796451905,0.23043413134142532,.,-0.20425877578664797,2.3336019648860007,.,-0.1865598136350407,.,-0.10479954649477685,-0.2987445821952053,0.0916473002750704,.
2026,1,10,12077,1.2788783482142843,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2026,1,10,12081,0.09839694334056959,0.23791573025187263,0.2110589651487158,0.18839068613656273,0.02885955711763133,-0.19501220232493632,0.08693988981210299,0.2639894007446515,0.25067840692668275,0.06577441807135531,0.21873177594468096,0.11189184103673089,0.1381897293536989,0.013869308208556363,-0.19807220980774543,0.07153876682575566,0.20694619547705484,0.18405606153918286
2026,1,10,12083,0.0010679101153936443,0.32552843269210663,-0.12035272710467082,0.01416695998889006,-0.3046719183977594,-0.218740333922402,0.04647717494822201,0.20309323455621264,-0.10003045976177694,0.004974972654525622,0.30523513733297225,-0.09177182840434883,0.017602772452268267,-0.3016430676269529,-0.2070246061495823,0.03029403856598467,0.18848135751050243,-0.03341165118067413
2026,1,10,12085,-0.001733056472315475,-0.3080433684438547,0.008066937301750787,0.16519797825918459,-0.09444842729433989,-0.15602171700783318,-0.07718153816392781,0.08390307100830485,0.46321198596020086,-0.013183632593719907,-0.3789556430609142,0.00325452166779705,0.1428661232547619,-0.10931202470196255,-0.14514720639170564,-0.08483385229109575,0.061661677503654255,0.3635942894952606
2026,1,10,12087,0.09199489893620316,-0.006710251432383352,0.08890424913894601,0.3751315258669512,-0.01115661738144047,0.2240597188567255,0.050639101688135346,0.1476514168177665,-0.07750902308439378,0.09646567443594734,-0.0025451552822433055,0.09014804966337175,0.3547201277607053,-0.004277451851458891,0.23570128456005857,0.05586928962593207,0.15194701115153442,-0.06472183483714822
2026,1,10,12089,0.04924066011750505,-0.25855770807200495,0.06964422481917087,0.04271072845312962,0.15133782176515154,0.17471755201032635,-0.09717815452947787,0.12594699723716585,0.1931543554479307,0.036369553466404136,-0.2624052027102164,0.0635197293859191,0.04397611112787958,0.05013754049914909,0.14016406251356495,-0.07516186626834576,0.041921633236962075,0.12042472449879216
2026,1,10,12091,-0.04841131918261876,-0.2800485435486083,-0.24861298637928264,0.567320747941634,0.0005634639882909909,0.051163248587639876,-0.15678930567581728,0.08668846641591998,-0.08479929128580677,-0.05200106732349552,-0.24171482338425054,-0.24514287726466777,0.5355479914121977,0.04427395910205667,0.06339002590042431,-0.14955004153640628,0.06380710451844984,-0.07886180065479753
2026,1,10,12093,0.07119795771526571,.,-0.09427227715832787,-0.11111111111111294,0.11731959926667401,-0.08608343564664123,0.23718047901567352,0.033282755175937595,0.27775472927043454,0.04399060628221063,.,-0.0872730626788717,-0.16757798464434293,0.08630676680225902,-0.077216153268449,0.20988639755205485,0.013258766757958229,0.17981001022410292
2026,1,10,12095,-0.055317965697092575,-0.07165698129123355,-0.06310065050333113,0.06947709954774783,-0.06863181521135076,-0.14209687043208774,-0.09707887488076261,0.17830752359887958,-0.0920745332434314,-0.06378394204395976,-0.06678982852199444,-0.05449480342458102,0.06739044622951229,-0.06986812237519247,-0.13740782069617585,-0.0919600451889272,0.10739728906377954,-0.07538594406956145
2026,1,10,12097,-0.03896441942622064,0.21362330058557943,0.08570335699168008,-0.037530108928456984,-0.18005703237677184,-0.02054014377973845,-0.08001438903220726,0.0971157412492838,-0.14146401899459105,-0.029249879791632627,0.19256331081684785,0.05665478324138773,-0.013327620600737111,-0.16415089759932577,-0.00575686546757026,-0.07069843014522614,0.09907144492183506,-0.10708986621346206
2026,1,10,12099,0.036068393760533723,-0.02298046787342356,0.034349940782917976,0.10914424233917375,0.047095351370974425,-0.09152066802664893,0.03161215984160015,0.17140675794617044,0.03574270733448537,0.03335871648391153,-0.027010445269590733,0.039536385520003714,0.10260665785800605,0.034638922595281674,-0.08203541620147314,0.030340951465956945,0.14132312618075993,0.056872363540710014
