year,month,day,cityid,death_count,new_death_count,death_rate,new_death_rate
2020,6,14,20,151,0,16.1,.32
2020,6,14,21,45,1,5.1,.0324
2020,6,14,22,100,0,11.9,.17
2020,6,14,23,301,4,50.7,.481
2020,6,14,24,68,1,8.37,.0527
2020,6,14,25,950,7,118,.462
2020,6,14,26,64,0,8.03,0
2020,6,14,27,199,0,26,.41
2020,6,14,28,360,0,49.5,.413
2020,6,14,29,515,4,73,.526
2020,6,14,30,84,0,12.1,.226
2020,6,14,31,350,0,37,.363
2020,6,14,32,80,2,11.8,.105
2020,6,14,33,223,0,21.3,.246
2020,6,14,34,52,0,5.2,.129
2020,6,14,35,63,0,4.06,.0368
2020,6,14,36,285,1,26.8,.443
2020,6,14,37,29,0,4.13,.0406
2020,6,14,38,825,3,30.4,.315
2020,6,14,39,42,1,3.78,.0257
2020,6,14,40,60,0,10.5,.325
2020,6,14,41,112,2,6.7,.0684
2020,6,14,42,716,4,56.6,.451
2020,6,14,43,99,0,6.73,.0873
2020,6,14,44,518,2,133,.22
2020,6,14,45,25,0,4.84,.111
2020,6,14,46,311,1,25.2,.497
2020,6,14,47,55,0,6.11,.143
2020,6,14,48,11,0,1.13,0
2020,6,14,49,22,0,4.57,0
2020,6,14,50,93,0,8.01,.148
2020,6,14,51,27,0,6,.0635
2020,6,14,52,102,0,14.2,.119
2020,6,14,53,62,0,9.52,.0439
2020,6,15,1,2926,19,29.1,.386
2020,6,15,2,21600,22,259,.418
2020,6,15,3,4206,17,81.7,.685
2020,6,15,4,284,9,6.03,.0667
2020,6,15,5,557,6,12.4,.21
2020,6,15,6,320,0,9.59,.0342
2020,6,15,7,285,1,10.8,.114
2020,6,15,8,379,1,16.7,.101
2020,6,15,9,594,1,26.4,.0824
2020,6,15,10,197,0,9.37,.129
2020,6,15,11,89,1,4.44,.0784
2020,6,15,12,152,0,7.88,.0445
2020,6,15,13,2672,0,153,.302
2020,6,15,14,1509,4,95.3,.794
2020,6,15,15,332,3,25.2,.347
2020,6,15,16,106,2,8.32,.0897
2020,6,15,17,131,5,11.8,.27
2020,6,15,18,697,3,72.3,.415
2020,6,15,19,57,0,5.95,.0298
2020,6,15,20,153,2,16.3,.305
2020,6,15,21,45,0,5.1,.0324
2020,6,15,22,102,2,12.2,.187
2020,6,15,23,301,0,50.7,.457
2020,6,15,24,68,0,8.37,.0527
2020,6,15,25,951,1,118,.355
2020,6,15,26,64,0,8.03,0
2020,6,15,27,188,-11,24.5,.168
2020,6,15,28,364,4,50.1,.314
2020,6,15,29,515,0,73,.486
2020,6,15,30,88,4,12.7,.309
2020,6,15,31,350,0,37,.378
2020,6,15,32,80,0,11.8,.105
2020,6,15,33,223,0,21.3,.246
2020,6,15,34,55,3,5.5,.129
2020,6,15,35,63,0,4.06,.0184
2020,6,15,36,290,5,27.3,.457
2020,6,15,37,29,0,4.13,.0203
2020,6,15,38,826,1,30.4,.31
2020,6,15,39,43,1,3.87,.0257
2020,6,15,40,61,1,10.7,.35
2020,6,15,41,112,0,6.7,.0684
2020,6,15,42,720,4,56.9,.44
2020,6,15,43,99,0,6.73,.0776
2020,6,15,44,519,1,133,.256
2020,6,15,45,25,0,4.84,.083
2020,6,15,46,315,4,25.5,.37
2020,6,15,47,55,0,6.11,.127
2020,6,15,48,11,0,1.13,0
2020,6,15,49,22,0,4.57,0
2020,6,15,50,95,2,8.19,.148
2020,6,15,51,27,0,6,.0635
2020,6,15,52,103,1,14.3,.0992
2020,6,15,53,62,0,9.52,.0439
2020,6,16,1,2959,33,29.5,.359
2020,6,16,2,21619,19,259,.382
2020,6,16,3,4253,47,82.6,.674
2020,6,16,4,289,5,6.13,.0818
2020,6,16,5,568,11,12.7,.204
2020,6,16,6,323,3,9.68,.0471
2020,6,16,7,293,8,11.1,.119
2020,6,16,8,380,1,16.8,.0945
2020,6,16,9,597,3,26.5,.0951
2020,6,16,10,198,1,9.42,.0951
2020,6,16,11,89,0,4.44,.0642
2020,6,16,12,153,1,7.94,.0222
2020,6,16,13,2677,5,153,.196
2020,6,16,14,1518,9,95.8,.74
2020,6,16,15,334,2,25.4,.336
2020,6,16,16,106,0,8.32,.0785
2020,6,16,17,134,3,12.1,.244
2020,6,16,18,699,2,72.5,.341
2020,6,16,19,59,2,6.16,.0746
2020,6,16,20,155,2,16.5,.305
2020,6,16,21,46,1,5.22,.0324
2020,6,16,22,109,7,13,.272
2020,6,16,23,304,3,51.2,.409
2020,6,16,24,68,0,8.37,.0351
2020,6,16,25,952,1,118,.302
2020,6,16,26,64,0,8.03,0
2020,6,16,27,191,3,24.9,.224
2020,6,16,28,363,-1,49.9,.275
2020,6,16,29,520,5,73.7,.506
2020,6,16,30,90,2,13,.206
2020,6,16,31,352,2,37.2,.317
2020,6,16,32,80,0,11.8,.0841
2020,6,16,33,226,3,21.6,.191
2020,6,16,34,57,2,5.71,.129
2020,6,16,35,63,0,4.06,.0184
2020,6,16,36,295,5,27.7,.309
2020,6,16,37,29,0,4.13,.0203
2020,6,16,38,847,21,31.2,.384
2020,6,16,39,43,0,3.87,.0128
2020,6,16,40,68,7,11.9,.475
2020,6,16,41,112,0,6.7,.0171
2020,6,16,42,724,4,57.2,.429
2020,6,16,43,103,4,7,.0971
2020,6,16,44,522,3,134,.33
2020,6,16,45,25,0,4.84,.083
2020,6,16,46,318,3,25.7,.359
2020,6,16,47,57,2,6.33,.111
2020,6,16,48,11,0,1.13,0
2020,6,16,49,22,0,4.57,0
2020,6,16,50,96,1,8.27,.135
2020,6,16,51,27,0,6,0
2020,6,16,52,106,3,14.7,.139
2020,6,16,53,64,2,9.82,.0658
2020,6,17,1,2991,32,29.8,.317
2020,6,17,2,21645,26,260,.358
2020,6,17,3,4304,51,83.6,.696
2020,6,17,4,298,9,6.32,.094
2020,6,17,5,579,11,12.9,.191
2020,6,17,6,327,4,9.8,.0642
2020,6,17,7,302,9,11.5,.152
2020,6,17,8,386,6,17,.12
2020,6,17,9,593,-4,26.3,.0698
2020,6,17,10,199,1,9.46,.0679
2020,6,17,11,90,1,4.49,.0713
2020,6,17,12,153,0,7.94,.0222
2020,6,17,13,2678,1,153,.188
2020,6,17,14,1528,10,96.5,.667
2020,6,17,15,337,3,25.6,.26
2020,6,17,16,108,2,8.48,.101
2020,6,17,17,134,0,12.1,.193
2020,6,17,18,702,3,72.8,.326
2020,6,17,19,59,0,6.16,.0597
2020,6,17,20,154,-1,16.4,.274
2020,6,17,21,47,1,5.33,.0486
2020,6,17,22,113,4,13.5,.34
2020,6,17,23,307,3,51.7,.433
2020,6,17,24,68,0,8.37,.0351
2020,6,17,25,959,7,119,.409
2020,6,17,26,65,1,8.15,.0179
2020,6,17,27,194,3,25.3,.261
2020,6,17,28,364,1,50.1,.138
2020,6,17,29,523,3,74.1,.486
2020,6,17,30,91,1,13.1,.226
2020,6,17,31,356,4,37.6,.302
2020,6,17,32,81,1,11.9,.0841
2020,6,17,33,229,3,21.9,.177
2020,6,17,34,61,4,6.11,.172
2020,6,17,35,67,4,4.32,.046
2020,6,17,36,299,4,28.1,.349
2020,6,17,37,30,1,4.27,.0406
2020,6,17,38,850,3,31.3,.347
2020,6,17,39,43,0,3.87,.0128
2020,6,17,40,69,1,12.1,.4
2020,6,17,41,116,4,6.94,.0513
2020,6,17,42,727,3,57.4,.384
2020,6,17,43,104,1,7.07,.0971
2020,6,17,44,523,1,134,.366
2020,6,17,45,25,0,4.84,.083
2020,6,17,46,319,1,25.8,.243
2020,6,17,47,58,1,6.44,.111
2020,6,17,48,11,0,1.13,0
2020,6,17,49,22,0,4.57,0
2020,6,17,50,99,3,8.53,.172
2020,6,17,51,28,1,6.22,.0317
2020,6,17,52,113,7,15.7,.258
2020,6,17,53,64,0,9.82,.0658
2020,6,18,1,3027,36,30.2,.305
2020,6,18,2,21673,28,260,.351
2020,6,18,3,4333,29,84.1,.616
2020,6,18,4,305,7,6.47,.115
2020,6,18,5,598,19,13.3,.21
2020,6,18,6,331,4,9.92,.0813
2020,6,18,7,307,5,11.6,.163
2020,6,18,8,387,1,17.1,.0756
2020,6,18,9,599,6,26.6,.0888
2020,6,18,10,205,6,9.75,.102
2020,6,18,11,92,2,4.59,.0713
2020,6,18,12,153,0,7.94,.0222
2020,6,18,13,2682,4,153,.131
2020,6,18,14,1540,12,97.2,.622
2020,6,18,15,342,5,26,.239
2020,6,18,16,108,0,8.48,.0785
2020,6,18,17,136,2,12.2,.167
2020,6,18,18,706,4,73.2,.252
2020,6,18,19,60,1,6.26,.0447
2020,6,18,20,158,4,16.9,.335
2020,6,18,21,47,0,5.33,.0486
2020,6,18,22,119,6,14.2,.374
2020,6,18,23,309,2,52.1,.409
2020,6,18,24,68,0,8.37,.0351
2020,6,18,25,963,4,120,.444
2020,6,18,26,65,0,8.15,.0179
2020,6,18,27,196,2,25.6,.13
2020,6,18,28,366,2,50.3,.157
2020,6,18,29,527,4,74.7,.506
2020,6,18,30,93,2,13.4,.247
2020,6,18,31,360,4,38.1,.211
2020,6,18,32,82,1,12.1,.105
2020,6,18,33,235,6,22.4,.232
2020,6,18,34,62,1,6.21,.157
2020,6,18,35,67,0,4.32,.0368
2020,6,18,36,301,2,28.3,.376
2020,6,18,37,30,0,4.27,.0406
2020,6,18,38,859,9,31.6,.321
2020,6,18,39,43,0,3.87,.0128
2020,6,18,40,72,3,12.6,.35
2020,6,18,41,117,1,7,.0598
2020,6,18,42,732,5,57.8,.361
2020,6,18,43,105,1,7.13,.0873
2020,6,18,44,523,0,134,.293
2020,6,18,45,25,0,4.84,.0554
2020,6,18,46,327,8,26.5,.278
2020,6,18,47,60,2,6.67,.111
2020,6,18,48,11,0,1.13,0
2020,6,18,49,22,0,4.57,0
2020,6,18,50,100,1,8.62,.16
2020,6,18,51,27,-1,6,0
2020,6,18,52,114,1,15.8,.278
2020,6,18,53,65,1,9.98,.0658
2020,6,19,1,3063,36,30.5,.329
2020,6,19,2,21710,37,260,.327
2020,6,19,3,4363,30,84.7,.558
2020,6,19,4,311,6,6.6,.121
2020,6,19,5,615,17,13.7,.252
2020,6,19,6,332,1,9.95,.0813
2020,6,19,7,311,4,11.8,.168
2020,6,19,8,390,3,17.2,.0819
2020,6,19,9,602,3,26.7,.0888
2020,6,19,10,207,2,9.85,.109
2020,6,19,11,96,4,4.79,.0856
2020,6,19,12,153,0,7.94,.0148
2020,6,19,13,2683,1,153,.139
2020,6,19,14,1550,10,97.8,.568
2020,6,19,15,348,6,26.4,.25
2020,6,19,16,108,0,8.48,.0449
2020,6,19,17,137,1,12.3,.18
2020,6,19,18,711,5,73.7,.326
2020,6,19,19,60,0,6.26,.0447
2020,6,19,20,160,2,17.1,.137
2020,6,19,21,47,0,5.33,.0486
2020,6,19,22,119,0,14.2,.357
2020,6,19,23,310,1,52.2,.385
2020,6,19,24,68,0,8.37,.0176
2020,6,19,25,971,8,121,.533
2020,6,19,26,65,0,8.15,.0179
2020,6,19,27,196,0,25.6,-.0559
2020,6,19,28,366,0,50.3,.118
2020,6,19,29,530,3,75.1,.486
2020,6,19,30,93,0,13.4,.185
2020,6,19,31,362,2,38.3,.196
2020,6,19,32,82,0,12.1,.105
2020,6,19,33,240,5,22.9,.246
2020,6,19,34,66,4,6.61,.2
2020,6,19,35,67,0,4.32,.0368
2020,6,19,36,304,3,28.6,.322
2020,6,19,37,30,0,4.27,.0406
2020,6,19,38,864,5,31.8,.289
2020,6,19,39,43,0,3.87,.0257
2020,6,19,40,77,5,13.5,.425
2020,6,19,41,118,1,7.06,.0684
2020,6,19,42,740,8,58.5,.361
2020,6,19,43,109,4,7.41,.0971
2020,6,19,44,526,3,135,.366
2020,6,19,45,25,0,4.84,.0554
2020,6,19,46,334,7,27,.347
2020,6,19,47,60,0,6.67,.0952
2020,6,19,48,11,0,1.13,0
2020,6,19,49,22,0,4.57,0
2020,6,19,50,102,2,8.79,.111
2020,6,19,51,27,0,6,0
2020,6,19,52,116,2,16.1,.278
2020,6,19,53,65,0,9.98,.0658
2020,6,20,1,3110,47,31,.313
2020,6,20,2,21719,9,261,.288
2020,6,20,3,4390,27,85.2,.602
2020,6,20,4,322,11,6.83,.142
2020,6,20,5,633,18,14.1,.268
2020,6,20,6,338,6,10.1,.0813
2020,6,20,7,313,2,11.9,.163
2020,6,20,8,397,7,17.5,.126
2020,6,20,9,603,1,26.8,.0634
2020,6,20,10,208,1,9.89,.0951
2020,6,20,11,96,0,4.79,.057
2020,6,20,12,153,0,7.94,.0148
2020,6,20,13,2689,6,154,.147
2020,6,20,14,1552,2,98,.451
2020,6,20,15,357,9,27.1,.304
2020,6,20,16,109,1,8.56,.0561
2020,6,20,17,139,2,12.5,.18
2020,6,20,18,713,2,73.9,.296
2020,6,20,19,60,0,6.26,.0447
2020,6,20,20,163,3,17.4,.183
2020,6,20,21,47,0,5.33,.0486
2020,6,20,22,120,1,14.3,.34
2020,6,20,23,313,3,52.7,.385
2020,6,20,24,68,0,8.37,.0176
2020,6,20,25,973,2,121,.533
2020,6,20,26,65,0,8.15,.0179
2020,6,20,27,196,0,25.6,-.0559
2020,6,20,28,367,1,50.5,.138
2020,6,20,29,531,1,75.2,.405
2020,6,20,30,95,2,13.7,.226
2020,6,20,31,371,9,39.2,.317
2020,6,20,32,82,0,12.1,.0841
2020,6,20,33,242,2,23.1,.259
2020,6,20,34,66,0,6.61,.2
2020,6,20,35,67,0,4.32,.0368
2020,6,20,36,304,0,28.6,.269
2020,6,20,37,30,0,4.27,.0203
2020,6,20,38,874,10,32.2,.273
2020,6,20,39,44,1,3.96,.0385
2020,6,20,40,77,0,13.5,.425
2020,6,20,41,118,0,7.06,.0684
2020,6,20,42,744,4,58.8,.361
2020,6,20,43,114,5,7.74,.146
2020,6,20,44,529,3,136,.476
2020,6,20,45,25,0,4.84,0
2020,6,20,46,336,2,27.2,.301
2020,6,20,47,60,0,6.67,.0793
2020,6,20,48,11,0,1.13,0
2020,6,20,49,22,0,4.57,0
2020,6,20,50,102,0,8.79,.111
2020,6,20,51,27,0,6,0
2020,6,20,52,116,0,16.1,.278
2020,6,20,53,66,1,10.1,.0877
2020,6,21,1,3120,10,31.1,.303
2020,6,21,2,21753,34,261,.3
2020,6,21,3,4404,14,85.5,.596
2020,6,21,4,325,3,6.9,.152
2020,6,21,5,632,-1,14.1,.258
2020,6,21,6,338,0,10.1,.077
2020,6,21,7,314,1,11.9,.163
2020,6,21,8,398,1,17.6,.126
2020,6,21,9,602,-1,26.7,.0571
2020,6,21,10,208,0,9.89,.0747
2020,6,21,11,97,1,4.84,.0642
2020,6,21,12,155,2,8.04,.0222
2020,6,21,13,2689,0,154,.139
2020,6,21,14,1553,1,98,.433
2020,6,21,15,358,1,27.2,.315
2020,6,21,16,110,1,8.63,.0673
2020,6,21,17,141,2,12.7,.193
2020,6,21,18,714,1,74,.296
2020,6,21,19,60,0,6.26,.0447
2020,6,21,20,163,0,17.4,.183
2020,6,21,21,47,0,5.33,.0324
2020,6,21,22,120,0,14.3,.34
2020,6,21,23,313,0,52.7,.289
2020,6,21,24,68,0,8.37,0
2020,6,21,25,978,5,122,.498
2020,6,21,26,65,0,8.15,.0179
2020,6,21,27,196,0,25.6,-.0559
2020,6,21,28,367,0,50.5,.138
2020,6,21,29,533,2,75.5,.364
2020,6,21,30,95,0,13.7,.226
2020,6,21,31,371,0,39.2,.317
2020,6,21,32,82,0,12.1,.0421
2020,6,21,33,242,0,23.1,.259
2020,6,21,34,66,0,6.61,.2
2020,6,21,35,67,0,4.32,.0368
2020,6,21,36,304,0,28.6,.255
2020,6,21,37,30,0,4.27,.0203
2020,6,21,38,884,10,32.5,.31
2020,6,21,39,44,0,3.96,.0257
2020,6,21,40,80,3,14,.5
2020,6,21,41,119,1,7.12,.0598
2020,6,21,42,747,3,59,.35
2020,6,21,43,114,0,7.74,.146
2020,6,21,44,529,0,136,.403
2020,6,21,45,25,0,4.84,0
2020,6,21,46,338,2,27.4,.312
2020,6,21,47,60,0,6.67,.0793
2020,6,21,48,11,0,1.13,0
2020,6,21,49,22,0,4.57,0
2020,6,21,50,102,0,8.79,.111
2020,6,21,51,27,0,6,0
2020,6,21,52,116,0,16.1,.278
2020,6,21,53,66,0,10.1,.0877
2020,6,22,1,3137,17,31.2,.3
2020,6,22,2,21796,43,261,.336
2020,6,22,3,4423,19,85.9,.602
2020,6,22,4,332,7,7.04,.145
2020,6,22,5,634,2,14.1,.245
2020,6,22,6,338,0,10.1,.077
2020,6,22,7,317,3,12,.173
2020,6,22,8,400,2,17.6,.132
2020,6,22,9,604,2,26.8,.0634
2020,6,22,10,210,2,9.99,.0883
2020,6,22,11,97,0,4.84,.057
2020,6,22,12,155,0,8.04,.0222
2020,6,22,13,2691,2,154,.155
2020,6,22,14,1553,0,98,.397
2020,6,22,15,358,0,27.2,.282
2020,6,22,16,112,2,8.79,.0673
2020,6,22,17,143,2,12.9,.154
2020,6,22,18,715,1,74.1,.267
2020,6,22,19,60,0,6.26,.0447
2020,6,22,20,165,2,17.6,.183
2020,6,22,21,48,1,5.44,.0486
2020,6,22,22,120,0,14.3,.306
2020,6,22,23,316,3,53.2,.361
2020,6,22,24,68,0,8.37,0
2020,6,22,25,979,1,122,.498
2020,6,22,26,65,0,8.15,.0179
2020,6,22,27,196,0,25.6,.149
2020,6,22,28,367,0,50.5,.0589
2020,6,22,29,535,2,75.8,.405
2020,6,22,30,96,1,13.8,.165
2020,6,22,31,371,0,39.2,.317
2020,6,22,32,82,0,12.1,.0421
2020,6,22,33,242,0,23.1,.259
2020,6,22,34,67,1,6.71,.172
2020,6,22,35,67,0,4.32,.0368
2020,6,22,36,304,0,28.6,.188
2020,6,22,37,31,1,4.41,.0406
2020,6,22,38,884,0,32.5,.305
2020,6,22,39,44,0,3.96,.0128
2020,6,22,40,80,0,14,.475
2020,6,22,41,120,1,7.18,.0684
2020,6,22,42,747,0,59,.305
2020,6,22,43,115,1,7.81,.155
2020,6,22,44,529,0,136,.366
2020,6,22,45,25,0,4.84,0
2020,6,22,46,339,1,27.4,.278
2020,6,22,47,60,0,6.67,.0793
2020,6,22,48,11,0,1.13,0
2020,6,22,49,22,0,4.57,0
2020,6,22,50,102,0,8.79,.0862
2020,6,22,51,27,0,6,0
2020,6,22,52,116,0,16.1,.258
2020,6,22,53,66,0,10.1,.0877
2020,6,23,1,3171,34,31.6,.302
2020,6,23,2,21817,21,262,.339
2020,6,23,3,4439,16,86.2,.516
2020,6,23,4,335,3,7.11,.139
2020,6,23,5,663,29,14.8,.303
2020,6,23,6,341,3,10.2,.077
2020,6,23,7,324,7,12.3,.168
2020,6,23,8,402,2,17.7,.139
2020,6,23,9,606,2,26.9,.0571
2020,6,23,10,211,1,10,.0883
2020,6,23,11,100,3,4.99,.0784
2020,6,23,12,155,0,8.04,.0148
2020,6,23,13,2692,1,154,.122
2020,6,23,14,1564,11,98.7,.415
2020,6,23,15,370,12,28.1,.391
2020,6,23,16,114,2,8.95,.0897
2020,6,23,17,144,1,13,.129
2020,6,23,18,716,1,74.2,.252
2020,6,23,19,62,2,6.47,.0447
2020,6,23,20,166,1,17.7,.168
2020,6,23,21,48,0,5.44,.0324
2020,6,23,22,122,2,14.5,.221
2020,6,23,23,319,3,53.7,.361
2020,6,23,24,68,0,8.37,0
2020,6,23,25,976,-3,121,.426
2020,6,23,26,65,0,8.15,.0179
2020,6,23,27,198,2,25.8,.13
2020,6,23,28,369,2,50.7,.118
2020,6,23,29,537,2,76.1,.344
2020,6,23,30,98,2,14.1,.165
2020,6,23,31,373,2,39.4,.317
2020,6,23,32,82,0,12.1,.0421
2020,6,23,33,247,5,23.6,.286
2020,6,23,34,70,3,7.01,.186
2020,6,23,35,66,-1,4.25,.0276
2020,6,23,36,302,-2,28.4,.094
2020,6,23,37,31,0,4.41,.0406
2020,6,23,38,902,18,33.2,.289
2020,6,23,39,44,0,3.96,.0128
2020,6,23,40,83,3,14.5,.375
2020,6,23,41,121,1,7.24,.0769
2020,6,23,42,751,4,59.3,.305
2020,6,23,43,119,4,8.08,.155
2020,6,23,44,529,0,136,.256
2020,6,23,45,26,1,5.04,.0277
2020,6,23,46,341,2,27.6,.266
2020,6,23,47,66,6,7.33,.143
2020,6,23,48,11,0,1.13,0
2020,6,23,49,22,0,4.57,0
2020,6,23,50,105,3,9.05,.111
2020,6,23,51,27,0,6,0
2020,6,23,52,120,4,16.7,.278
2020,6,23,53,66,0,10.1,.0439
2020,6,24,1,3205,34,31.9,.305
2020,6,24,2,21838,21,262,.331
2020,6,24,3,4478,39,86.9,.483
2020,6,24,4,346,11,7.34,.145
2020,6,24,5,690,27,15.4,.354
2020,6,24,6,347,6,10.4,.0856
2020,6,24,7,328,4,12.4,.141
2020,6,24,8,404,2,17.8,.113
2020,6,24,9,606,0,26.9,.0824
2020,6,24,10,215,4,10.2,.109
2020,6,24,11,104,4,5.19,.0998
2020,6,24,12,156,1,8.09,.0222
2020,6,24,13,2695,3,154,.139
2020,6,24,14,1576,12,99.5,.433
2020,6,24,15,376,6,28.6,.423
2020,6,24,16,116,2,9.11,.0897
2020,6,24,17,147,3,13.2,.167
2020,6,24,18,720,4,74.6,.267
2020,6,24,19,62,0,6.47,.0447
2020,6,24,20,170,4,18.1,.244
2020,6,24,21,48,0,5.44,.0162
2020,6,24,22,122,0,14.5,.153
2020,6,24,23,325,6,54.8,.433
2020,6,24,24,68,0,8.37,0
2020,6,24,25,984,8,122,.444
2020,6,24,26,65,0,8.15,0
2020,6,24,27,199,1,26,.0932
2020,6,24,28,369,0,50.7,.0982
2020,6,24,29,541,4,76.7,.364
2020,6,24,30,102,4,14.7,.226
2020,6,24,31,377,4,39.9,.317
2020,6,24,32,84,2,12.4,.0631
2020,6,24,33,255,8,24.3,.355
2020,6,24,34,71,1,7.11,.143
2020,6,24,35,66,0,4.25,-.0092
2020,6,24,36,302,0,28.4,.0403
2020,6,24,37,32,1,4.55,.0406
2020,6,24,38,926,24,34.1,.4
2020,6,24,39,44,0,3.96,.0128
2020,6,24,40,83,0,14.5,.35
2020,6,24,41,122,1,7.3,.0513
2020,6,24,42,752,1,59.4,.282
2020,6,24,43,121,2,8.22,.165
2020,6,24,44,529,0,136,.22
2020,6,24,45,26,0,5.04,.0277
2020,6,24,46,343,2,27.8,.278
2020,6,24,47,66,0,7.33,.127
2020,6,24,48,11,0,1.13,0
2020,6,24,49,23,1,4.78,.0297
2020,6,24,50,105,0,9.05,.0739
2020,6,24,51,27,0,6,-.0317
2020,6,24,52,120,0,16.7,.139
2020,6,24,53,66,0,10.1,.0439
2020,6,25,1,3246,41,32.3,.312
2020,6,25,2,21856,18,262,.314
2020,6,25,3,4500,22,87.4,.463
2020,6,25,4,353,7,7.49,.145
2020,6,25,5,694,4,15.5,.306
2020,6,25,6,352,5,10.5,.0899
2020,6,25,7,334,6,12.7,.146
2020,6,25,8,405,1,17.9,.113
2020,6,25,9,608,2,27,.0571
2020,6,25,10,218,3,10.4,.0883
2020,6,25,11,104,0,5.19,.0856
2020,6,25,12,156,0,8.09,.0222
2020,6,25,13,2705,10,155,.188
2020,6,25,14,1583,7,99.9,.388
2020,6,25,15,378,2,28.7,.391
2020,6,25,16,116,0,9.11,.0897
2020,6,25,17,147,0,13.2,.142
2020,6,25,18,722,2,74.9,.237
2020,6,25,19,64,2,6.68,.0597
2020,6,25,20,175,5,18.7,.259
2020,6,25,21,48,0,5.44,.0162
2020,6,25,22,125,3,14.9,.102
2020,6,25,23,327,2,55.1,.433
2020,6,25,24,70,2,8.61,.0351
2020,6,25,25,990,6,123,.48
2020,6,25,26,68,3,8.53,.0537
2020,6,25,27,201,2,26.2,.0932
2020,6,25,28,369,0,50.7,.0589
2020,6,25,29,543,2,76.9,.324
2020,6,25,30,103,1,14.8,.206
2020,6,25,31,381,4,40.3,.317
2020,6,25,32,85,1,12.5,.0631
2020,6,25,33,272,17,26,.505
2020,6,25,34,71,0,7.11,.129
2020,6,25,35,66,0,4.25,-.0092
2020,6,25,36,309,7,29,.107
2020,6,25,37,32,0,4.55,.0406
2020,6,25,38,935,9,34.4,.4
2020,6,25,39,44,0,3.96,.0128
2020,6,25,40,84,1,14.7,.3
2020,6,25,41,128,6,7.66,.094
2020,6,25,42,758,6,59.9,.293
2020,6,25,43,127,6,8.63,.214
2020,6,25,44,529,0,136,.22
2020,6,25,45,28,2,5.43,.083
2020,6,25,46,346,3,28,.22
2020,6,25,47,70,4,7.78,.159
2020,6,25,48,11,0,1.13,0
2020,6,25,49,23,0,4.78,.0297
2020,6,25,50,105,0,9.05,.0616
2020,6,25,51,27,0,6,0
2020,6,25,52,121,1,16.8,.139
2020,6,25,53,66,0,10.1,.0219
2020,6,26,1,3267,21,32.5,.29
2020,6,26,2,21893,37,263,.314
2020,6,26,3,4526,26,87.9,.452
2020,6,26,4,361,8,7.66,.152
2020,6,26,5,718,24,16,.328
2020,6,26,6,358,6,10.7,.111
2020,6,26,7,344,10,13.1,.179
2020,6,26,8,408,3,18,.113
2020,6,26,9,609,1,27,.0444
2020,6,26,10,222,4,10.6,.102
2020,6,26,11,105,1,5.24,.0642
2020,6,26,12,156,0,8.09,.0222
2020,6,26,13,2703,-2,155,.163
2020,6,26,14,1587,4,100,.334
2020,6,26,15,383,5,29.1,.38
2020,6,26,16,116,0,9.11,.0897
2020,6,26,17,148,1,13.3,.142
2020,6,26,18,723,1,75,.178
2020,6,26,19,64,0,6.68,.0597
2020,6,26,20,181,6,19.3,.32
2020,6,26,21,48,0,5.44,.0162
2020,6,26,22,126,1,15,.119
2020,6,26,23,330,3,55.6,.481
2020,6,26,24,70,0,8.61,.0351
2020,6,26,25,997,7,124,.462
2020,6,26,26,69,1,8.65,.0717
2020,6,26,27,201,0,26.2,.0932
2020,6,26,28,374,5,51.4,.157
2020,6,26,29,546,3,77.4,.324
2020,6,26,30,105,2,15.1,.247
2020,6,26,31,382,1,40.4,.302
2020,6,26,32,85,0,12.5,.0631
2020,6,26,33,266,-6,25.4,.355
2020,6,26,34,72,1,7.21,.0858
2020,6,26,35,66,0,4.25,-.0092
2020,6,26,36,311,2,29.2,.094
2020,6,26,37,32,0,4.55,.0406
2020,6,26,38,946,11,34.8,.431
2020,6,26,39,46,2,4.14,.0385
2020,6,26,40,88,4,15.4,.275
2020,6,26,41,130,2,7.78,.103
2020,6,26,42,761,3,60.1,.237
2020,6,26,43,132,5,8.97,.223
2020,6,26,44,530,1,136,.146
2020,6,26,45,28,0,5.43,.083
2020,6,26,46,347,1,28.1,.15
2020,6,26,47,70,0,7.78,.159
2020,6,26,48,11,0,1.13,0
2020,6,26,49,23,0,4.78,.0297
2020,6,26,50,106,1,9.13,.0492
2020,6,26,51,28,1,6.22,.0317
2020,6,26,52,118,-3,16.4,.0397
2020,6,26,53,66,0,10.1,.0219
2020,6,27,1,3285,18,32.7,.249
2020,6,27,2,21913,20,263,.332
2020,6,27,3,4536,10,88.1,.405
2020,6,27,4,369,8,7.83,.142
2020,6,27,5,741,23,16.5,.344
2020,6,27,6,360,2,10.8,.0941
2020,6,27,7,351,7,13.3,.206
2020,6,27,8,410,2,18.1,.0819
2020,6,27,9,612,3,27.2,.0571
2020,6,27,10,224,2,10.7,.109
2020,6,27,11,107,2,5.34,.0784
2020,6,27,12,156,0,8.09,.0222
2020,6,27,13,2710,7,155,.171
2020,6,27,14,1591,4,100,.352
2020,6,27,15,392,9,29.8,.38
2020,6,27,16,117,1,9.18,.0897
2020,6,27,17,149,1,13.4,.129
2020,6,27,18,724,1,75.1,.163
2020,6,27,19,64,0,6.68,.0597
2020,6,27,20,182,1,19.4,.29
2020,6,27,21,49,1,5.56,.0324
2020,6,27,22,127,1,15.1,.119
2020,6,27,23,333,3,56.1,.481
2020,6,27,24,71,1,8.73,.0527
