year,month,day,revenue_all,revenue_inchigh,revenue_inclow,revenue_incmiddle,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70,revenue_food_accommodation,revenue_retail,merchants_all,merchants_inchigh,merchants_inclow,merchants_incmiddle,merchants_ss40,merchants_ss60,merchants_ss65,merchants_ss70,merchants_food_accommodation,merchants_retail
2020,1,10,-.0272,-.0266,-.0303,-.0263,-.0398,-.0198,-.0188,-.0251,-.0224,-.0243,-.00277,-.00338,-.00276,-.00244,-.002,.00154,-.00441,-.00305,-.00205,-.0026
2020,1,11,-.0159,-.0114,-.0242,-.0151,-.0221,-.00623,-.008,-.0197,-.0202,-.0214,-.00374,-.00326,-.00535,-.00315,-.00396,-.00116,-.00189,-.00388,-.00339,-.00438
2020,1,12,-.0103,-.00856,-.0185,-.00802,-.0113,-.00177,-.0091,-.0166,-.0179,-.0169,-.00382,-.00417,-.00484,-.00317,-.00356,-.00152,-.00388,-.00469,-.00444,-.00349
2020,1,13,-.0199,-.014,-.0323,-.0185,-.0153,-.017,-.0338,-.0191,-.017,-.0206,-.0069,-.00489,-.00941,-.00667,-.00578,-.0094,-.00734,-.00483,-.00455,-.00526
2020,1,14,-.0149,-.00803,-.0244,-.0149,-.0115,-.00912,-.0267,-.0128,-.0118,-.0165,-.00853,-.00536,-.0111,-.00885,-.0075,-.0103,-.00878,-.00559,-.00585,-.00709
2020,1,15,-.0114,-.0032,-.019,-.0129,-.00858,-.000586,-.0236,-.0085,-.00897,-.0145,-.0101,-.00629,-.0127,-.0107,-.00957,-.0106,-.0101,-.00679,-.00739,-.00913
2020,1,16,-.00916,-.00106,-.0167,-.0108,-.00956,.000973,-.0196,-.00537,-.00457,-.0168,-.011,-.0069,-.013,-.0121,-.0105,-.0108,-.0109,-.00764,-.00796,-.0105
2020,1,17,-.0059,.00167,-.00944,-.00899,-.00595,-.00776,-.0153,.00254,.003,-.0117,-.0086,-.00417,-.00925,-.0104,-.00804,-.00868,-.00864,-.00491,-.00505,-.00778
2020,1,18,-.00281,.00301,-.00385,-.00587,-.00356,-.00671,-.00879,.00453,.00425,-.0101,-.00508,-.000678,-.00415,-.00769,-.00437,-.0056,-.00661,-.00136,-.000964,-.00435
2020,1,19,.000117,.00532,-.000895,-.00247,-.00597,-.00607,-.0104,.0162,.0158,-.013,-.0039,-.000031,-.00266,-.00638,-.00334,-.00709,-.00474,.000165,.000613,-.00361
2020,1,20,.00338,.00725,.00335,.001,-.0013,.00501,-.00738,.0115,.011,-.00758,-.00123,.000726,.000575,-.00306,-.00104,-.00418,-.00529,.00262,.0031,-.00135
2020,1,21,.0061,.00998,.00402,.0047,-.00365,.0093,.00669,.0141,.0122,-.0112,-.00162,.00121,-.000433,-.00357,-.00186,-.00208,-.00336,.00209,.00265,-.00204
2020,1,22,-.00115,.00298,-.00385,-.00246,-.00563,-.00401,-.0061,.00633,.00782,-.0126,-.00339,-.000234,-.00249,-.00536,-.00277,-.00551,-.00367,.0007,.002,-.00263
2020,1,23,.00116,.0047,-.000985,-.0000387,-.00104,-.00458,-.0011,.00884,.0084,-.00606,-.00203,.000424,-.00104,-.0037,-.0011,-.00205,-.00165,.00146,.00225,-.000882
2020,1,24,.00596,.0101,.00161,.0054,.00596,-.00326,.00236,.0125,.012,-.000311,-.000751,.00123,-.00031,-.0019,.000448,-.000292,-.00154,.00141,.00186,.000371
2020,1,25,.016,.0185,.0141,.0155,.0251,.0000712,.00444,.0246,.0244,.0197,.00199,.00255,.00249,.00149,.00368,.00116,.000183,.00302,.00295,.00385
2020,1,26,.00694,.0107,.00368,.00602,.0199,-.000573,.00591,.00305,.00255,.0145,-.000808,.00121,-.000878,-.00174,.000332,-.00392,-.00064,.00122,.00113,.000496
2020,1,27,-.000857,-.00148,-.00185,.00025,.0136,-.00597,-.00387,-.00644,-.00753,.00844,-.00517,-.0041,-.00468,-.00591,-.00427,.000759,-.00263,-.00513,-.00483,-.0038
2020,1,28,-.0035,-.00832,-.00123,-.00141,.0123,-.0135,.000515,-.00551,-.00801,.00713,-.00461,-.00465,-.00401,-.00489,-.00317,-.00357,-.000967,-.00431,-.00468,-.00272
2020,1,29,-.00372,-.0105,.000651,-.00141,.0103,-.0112,.00541,-.00348,-.00611,.00425,-.00313,-.00485,-.00231,-.00271,-.00216,-.00381,.000919,-.00336,-.00412,-.00176
2020,1,30,.0112,.00296,.0144,.0148,.0259,.00523,.0235,.00235,.000601,.0195,.00587,.0021,.00549,.00787,.00495,.00222,.0092,.00276,.00175,.00521
2020,1,31,.022,.0101,.0333,.0244,.035,.0209,.0289,.00679,.00498,.0287,.0103,.00543,.0103,.0126,.00817,.00238,.0134,.00592,.00469,.00846
2020,2,1,-.000418,-.00676,-.00806,.00674,.0301,-.000184,-.000866,-.0076,-.00537,.0241,.0101,.00615,.00982,.0122,.00938,.00196,.0139,.00498,.00366,.00974
2020,2,2,-.00258,-.00567,-.0156,.00494,.0444,-.00852,-.00295,-.0202,-.0173,.0147,.00897,.00479,.00803,.0115,.00945,-.00397,.0125,.00442,.00294,.00964
2020,2,3,.021,.0172,.0133,.0267,.0465,.0145,.0202,.00748,.00085,.0185,.0137,.00856,.0144,.0158,.0119,.00505,.0147,.0069,.00471,.012
2020,2,4,.0151,.0119,.00731,.0203,.0322,.0108,.0156,.00566,.00118,.0193,.013,.00875,.0132,.0149,.011,.00691,.0134,.0063,.0042,.011
2020,2,5,.00524,.00149,-.0031,.011,.0181,.003,.00882,-.00397,-.00533,.0126,.00827,.00626,.00681,.00995,.0064,.00262,.0073,.00383,.00254,.00669
2020,2,6,-.0111,-.0137,-.0179,-.00675,-.000435,-.0111,-.012,-.0134,-.0156,-.00613,-.00396,-.00307,-.00536,-.00369,-.00532,-.00707,-.00312,-.00424,-.00452,-.00497
2020,2,7,-.00908,-.00845,-.0234,-.00365,.00293,-.0106,-.0102,-.0049,-.00476,-.00297,-.0096,-.00814,-.0117,-.00925,-.00982,-.00978,-.00758,-.00826,-.00813,-.00918
2020,2,8,.0251,.023,.0232,.027,.0185,.00195,.0257,.0378,.0344,.013,-.0101,-.00894,-.0123,-.00948,-.011,-.0112,-.00918,-.00894,-.00863,-.0103
2020,2,9,.0593,.06,.0574,.0593,.0321,.0167,.0344,.126,.122,.0521,-.00822,-.00666,-.0107,-.00775,-.0103,-.0113,-.00794,-.00713,-.00707,-.00909
2020,2,10,.112,.109,.112,.114,.116,.0849,.131,.135,.134,.136,-.0136,-.0111,-.0169,-.0131,-.0141,-.0152,-.0117,-.00932,-.00888,-.0132
2020,2,11,.12,.118,.119,.121,.134,.0853,.132,.136,.136,.137,-.0141,-.0123,-.0171,-.0135,-.0145,-.0189,-.0117,-.0097,-.00948,-.0137
2020,2,12,.137,.138,.134,.139,.158,.102,.141,.147,.142,.154,-.00967,-.00712,-.0129,-.00923,-.0101,-.0145,-.00561,-.0084,-.00919,-.00946
2020,2,13,.124,.124,.121,.126,.143,.0925,.13,.137,.134,.138,-.0223,-.0189,-.024,-.0231,-.0211,-.0278,-.0192,-.0189,-.021,-.0199
2020,2,14,.112,.11,.11,.113,.133,.0885,.128,.111,.102,.129,-.0232,-.0183,-.026,-.0242,-.0225,-.0258,-.0207,-.0197,-.0221,-.0214
2020,2,15,.0934,.0872,.0974,.0956,.122,.0731,.113,.0822,.0758,.117,-.0225,-.0183,-.0246,-.0234,-.0218,-.0258,-.0178,-.0192,-.0217,-.0208
2020,2,16,.0575,.0472,.0654,.0605,.0784,.0591,.104,.0194,.0125,.0712,-.0236,-.0207,-.0248,-.0245,-.0221,-.0275,-.0186,-.0202,-.0224,-.0212
2020,2,17,-.015,-.0186,-.0132,-.0133,.00207,-.0162,-.0141,-.0265,-.032,-.00429,-.0224,-.0192,-.0242,-.0231,-.0199,-.0266,-.0181,-.0201,-.0225,-.0188
2020,2,18,.0462,.0375,.057,.0469,.0603,.0644,.0986,-.00198,-.0102,.0519,-.0255,-.0233,-.0256,-.0266,-.0236,-.0268,-.0219,-.0223,-.0246,-.0226
2020,2,19,.0413,.0305,.0544,.0422,.0519,.0553,.0956,-.00326,-.0111,.043,-.0256,-.0248,-.0246,-.0265,-.024,-.0263,-.0242,-.022,-.0238,-.0231
2020,2,20,.0633,.0549,.0713,.0649,.0767,.08,.12,.00703,.00106,.0672,-.00559,-.00212,-.009,-.00561,-.00539,-.00542,-.00305,-.00826,-.00978,-.00544
2020,2,21,.0585,.0537,.0646,.0589,.0691,.0666,.113,.0117,.00783,.0604,-.00489,-.00205,-.00746,-.005,-.00396,-.00869,-.00225,-.00788,-.00905,-.00425
2020,2,22,.0505,.0568,.0438,.0497,.0594,.0599,.115,.00577,-.000236,.0509,-.00642,-.00314,-.00897,-.00675,-.00544,-.0124,-.00549,-.00831,-.00949,-.00582
2020,2,23,.0477,.0565,.0363,.0475,.0585,.0595,.118,-.00133,-.00663,.0502,-.00616,-.00241,-.00921,-.00645,-.00598,-.0128,-.00514,-.00786,-.00935,-.00638
2020,2,24,-.0178,-.0047,-.0363,-.0174,-.0211,-.0152,-.00454,-.0163,-.0174,-.0267,-.00546,-.00186,-.00949,-.0052,-.00617,-.0134,-.00632,-.00702,-.0081,-.00596
2020,2,25,-.0244,-.0106,-.0436,-.0239,-.014,-.031,-.0172,-.0239,-.023,-.0194,-.0111,-.00767,-.0151,-.0108,-.00887,-.02,-.014,-.0124,-.0137,-.00893
2020,2,26,-.012,-.014,-.0119,-.0101,-.00257,-.023,-.0199,-.0239,-.0228,-.00554,-.0186,-.0159,-.0222,-.0182,-.0174,-.0243,-.0241,-.0199,-.0215,-.0171
2020,2,27,-.0326,-.0314,-.0375,-.0302,-.016,-.0496,-.04,-.0288,-.0299,-.0192,-.0276,-.0287,-.0274,-.0271,-.0258,-.0347,-.0357,-.0257,-.0268,-.0248
2020,2,28,-.0303,-.0355,-.0255,-.0282,-.0123,-.055,-.0527,-.0307,-.0312,-.0155,-.031,-.0332,-.0296,-.0307,-.0296,-.0416,-.0391,-.0294,-.0303,-.0281
2020,2,29,-.00757,-.0199,.00382,-.00421,.0348,-.0424,-.0444,-.0255,-.0281,.0324,-.03,-.0326,-.0275,-.0299,-.0294,-.0371,-.0377,-.0317,-.0336,-.0284
2020,3,1,-.0306,-.0416,-.0308,-.0229,.029,-.0582,-.0807,-.0403,-.0384,.029,-.0325,-.0335,-.0314,-.0326,-.0313,-.0374,-.0371,-.0345,-.0371,-.0307
2020,3,2,-.0163,-.0198,-.0217,-.0106,.0461,-.0377,-.0572,-.0375,-.0382,.0236,-.0329,-.0343,-.0306,-.0334,-.0321,-.034,-.0379,-.0368,-.0397,-.0319
2020,3,3,-.00612,-.0156,-.00157,-.00137,.047,-.0264,-.048,-.0352,-.0378,.0264,-.0273,-.0312,-.0227,-.0277,-.0289,-.0278,-.0336,-.0338,-.0373,-.0289
2020,3,4,-.0269,-.0238,-.0384,-.0221,.0145,-.0397,-.0485,-.0418,-.0453,.00527,-.0237,-.025,-.0205,-.0247,-.0255,-.0256,-.0267,-.0297,-.0332,-.0253
2020,3,5,-.0413,-.0287,-.0597,-.0388,-.00877,-.0435,-.0582,-.0488,-.0533,-.014,-.0257,-.0269,-.0226,-.0265,-.0266,-.0281,-.028,-.0302,-.0339,-.0267
2020,3,6,-.0476,-.0411,-.0607,-.0442,-.0113,-.0479,-.07,-.0622,-.0645,-.0147,-.0273,-.0283,-.0245,-.0281,-.0268,-.0303,-.0305,-.0306,-.0344,-.0271
2020,3,7,-.044,-.044,-.0549,-.038,-.0144,-.0337,-.061,-.0638,-.0663,-.0182,-.027,-.0276,-.0242,-.028,-.0266,-.0251,-.0304,-.0302,-.0344,-.0271
2020,3,8,-.022,-.0292,-.0149,-.0198,-.0106,-.0139,-.0252,-.0564,-.0639,-.0159,-.0265,-.0291,-.0227,-.0271,-.0268,-.0257,-.0322,-.0309,-.0346,-.0268
2020,3,9,-.0437,-.0611,-.0281,-.0391,-.0346,-.0433,-.0577,-.0645,-.069,-.0172,-.0291,-.032,-.0251,-.0297,-.0282,-.0302,-.0369,-.031,-.0348,-.0281
2020,3,10,-.0548,-.0704,-.0475,-.0476,-.0276,-.053,-.0684,-.0748,-.0765,-.0112,-.0331,-.0346,-.0302,-.0339,-.0297,-.0344,-.0415,-.0316,-.0348,-.0294
2020,3,11,-.0558,-.0737,-.0507,-.0463,-.0184,-.0521,-.0754,-.0842,-.0842,-.0148,-.0357,-.0391,-.032,-.036,-.032,-.0391,-.0448,-.0334,-.0361,-.0314
2020,3,12,-.0638,-.0848,-.058,-.0529,-.0127,-.0637,-.0899,-.101,-.0995,-.0145,-.0398,-.0436,-.0354,-.0401,-.0361,-.0432,-.0503,-.036,-.0382,-.0352
2020,3,13,-.0757,-.0989,-.0687,-.0639,-.00404,-.072,-.103,-.136,-.133,-.00489,-.0433,-.0484,-.0386,-.0431,-.0396,-.046,-.054,-.0388,-.0395,-.0384
2020,3,14,-.0941,-.119,-.084,-.0827,-.0155,-.0636,-.0973,-.191,-.186,-.0177,-.046,-.0522,-.0415,-.0452,-.043,-.0462,-.0537,-.0431,-.0423,-.042
2020,3,15,-.116,-.143,-.103,-.104,-.0232,-.0769,-.103,-.242,-.234,-.0258,-.0488,-.0561,-.0437,-.0479,-.0457,-.0463,-.0511,-.0481,-.046,-.0449
2020,3,16,-.127,-.159,-.113,-.113,-.0052,-.0813,-.137,-.278,-.27,-.00581,-.0584,-.0686,-.0517,-.0567,-.0527,-.0538,-.0651,-.0599,-.0546,-.0518
2020,3,17,-.161,-.198,-.144,-.146,-.0131,-.111,-.195,-.333,-.324,-.013,-.0771,-.0924,-.0677,-.0742,-.0665,-.0675,-.09,-.0844,-.0757,-.0658
2020,3,18,-.19,-.233,-.166,-.174,-.0157,-.139,-.246,-.385,-.378,-.0154,-.101,-.122,-.0882,-.0974,-.0846,-.0804,-.121,-.117,-.105,-.0845
2020,3,19,-.221,-.271,-.189,-.204,-.0269,-.16,-.299,-.437,-.434,-.0267,-.129,-.156,-.112,-.124,-.105,-.0943,-.156,-.154,-.139,-.105
2020,3,20,-.263,-.314,-.23,-.245,-.0521,-.182,-.342,-.506,-.508,-.0531,-.161,-.193,-.14,-.156,-.129,-.112,-.188,-.193,-.175,-.13
2020,3,21,-.305,-.356,-.268,-.289,-.098,-.192,-.351,-.583,-.587,-.1,-.191,-.227,-.166,-.186,-.156,-.122,-.202,-.236,-.215,-.159
2020,3,22,-.326,-.378,-.285,-.311,-.121,-.178,-.351,-.639,-.646,-.125,-.212,-.25,-.184,-.208,-.175,-.127,-.207,-.278,-.255,-.178
2020,3,23,-.364,-.418,-.321,-.349,-.162,-.218,-.417,-.668,-.675,-.168,-.244,-.286,-.215,-.239,-.2,-.146,-.244,-.314,-.289,-.204
2020,3,24,-.394,-.448,-.352,-.379,-.203,-.245,-.468,-.684,-.691,-.21,-.28,-.322,-.249,-.275,-.231,-.166,-.284,-.346,-.321,-.236
2020,3,25,-.423,-.474,-.382,-.409,-.246,-.267,-.509,-.695,-.703,-.253,-.312,-.355,-.281,-.308,-.262,-.186,-.32,-.371,-.345,-.267
2020,3,26,-.444,-.495,-.405,-.429,-.281,-.281,-.537,-.703,-.71,-.288,-.335,-.377,-.303,-.331,-.282,-.2,-.342,-.385,-.359,-.289
2020,3,27,-.467,-.52,-.428,-.452,-.326,-.297,-.554,-.71,-.715,-.335,-.352,-.394,-.32,-.348,-.298,-.207,-.356,-.398,-.371,-.305
2020,3,28,-.484,-.537,-.442,-.469,-.364,-.3,-.56,-.715,-.718,-.375,-.367,-.409,-.335,-.364,-.317,-.215,-.362,-.41,-.382,-.324
2020,3,29,-.494,-.546,-.451,-.479,-.381,-.308,-.564,-.719,-.721,-.391,-.374,-.416,-.342,-.371,-.324,-.221,-.364,-.419,-.391,-.333
2020,3,30,-.502,-.552,-.46,-.489,-.401,-.312,-.568,-.721,-.724,-.411,-.383,-.423,-.351,-.38,-.334,-.225,-.371,-.428,-.4,-.343
2020,3,31,-.498,-.548,-.454,-.485,-.397,-.303,-.566,-.719,-.723,-.408,-.385,-.424,-.352,-.382,-.334,-.222,-.374,-.431,-.403,-.343
2020,4,1,-.493,-.543,-.448,-.48,-.388,-.292,-.569,-.711,-.72,-.404,-.382,-.421,-.349,-.38,-.33,-.215,-.37,-.431,-.405,-.339
2020,4,2,-.489,-.534,-.448,-.477,-.368,-.295,-.574,-.71,-.722,-.403,-.387,-.426,-.355,-.386,-.335,-.219,-.377,-.439,-.413,-.344
2020,4,3,-.488,-.532,-.445,-.478,-.368,-.296,-.579,-.707,-.72,-.401,-.394,-.431,-.362,-.392,-.341,-.224,-.383,-.445,-.42,-.351
2020,4,4,-.489,-.533,-.448,-.48,-.371,-.302,-.581,-.706,-.719,-.396,-.398,-.434,-.366,-.396,-.344,-.23,-.385,-.449,-.425,-.354
2020,4,5,-.489,-.532,-.448,-.479,-.369,-.303,-.579,-.706,-.719,-.391,-.399,-.435,-.368,-.398,-.345,-.229,-.385,-.454,-.43,-.355
2020,4,6,-.484,-.53,-.443,-.473,-.361,-.296,-.578,-.703,-.717,-.383,-.401,-.437,-.369,-.399,-.345,-.23,-.388,-.456,-.432,-.356
2020,4,7,-.486,-.532,-.445,-.475,-.362,-.297,-.582,-.702,-.716,-.384,-.403,-.439,-.373,-.401,-.346,-.231,-.392,-.458,-.434,-.357
2020,4,8,-.486,-.533,-.444,-.474,-.364,-.307,-.579,-.705,-.713,-.382,-.411,-.447,-.381,-.409,-.353,-.244,-.401,-.465,-.44,-.364
2020,4,9,-.488,-.539,-.443,-.476,-.379,-.298,-.576,-.702,-.708,-.377,-.418,-.454,-.389,-.416,-.36,-.251,-.41,-.47,-.445,-.37
2020,4,10,-.489,-.537,-.447,-.476,-.368,-.311,-.582,-.698,-.703,-.366,-.425,-.459,-.398,-.422,-.364,-.265,-.425,-.472,-.447,-.373
2020,4,11,-.484,-.532,-.443,-.47,-.354,-.314,-.58,-.696,-.699,-.36,-.427,-.46,-.4,-.424,-.364,-.269,-.427,-.474,-.449,-.373
2020,4,12,-.49,-.541,-.448,-.477,-.366,-.319,-.582,-.704,-.708,-.376,-.436,-.47,-.408,-.433,-.374,-.278,-.431,-.491,-.468,-.382
2020,4,13,-.491,-.542,-.446,-.479,-.366,-.32,-.587,-.704,-.707,-.375,-.439,-.473,-.411,-.436,-.376,-.283,-.436,-.495,-.47,-.384
2020,4,14,-.485,-.536,-.438,-.472,-.359,-.315,-.584,-.7,-.702,-.367,-.438,-.472,-.41,-.435,-.375,-.284,-.435,-.495,-.471,-.383
2020,4,15,-.468,-.525,-.412,-.456,-.339,-.289,-.561,-.694,-.696,-.347,-.428,-.463,-.4,-.425,-.365,-.267,-.423,-.489,-.465,-.373
2020,4,16,-.458,-.521,-.394,-.445,-.328,-.272,-.549,-.691,-.692,-.335,-.418,-.454,-.387,-.415,-.355,-.246,-.411,-.483,-.459,-.363
2020,4,17,-.446,-.516,-.374,-.432,-.319,-.239,-.536,-.687,-.687,-.327,-.408,-.447,-.375,-.406,-.347,-.221,-.395,-.481,-.457,-.356
2020,4,18,-.44,-.514,-.362,-.426,-.31,-.224,-.534,-.682,-.682,-.318,-.404,-.444,-.369,-.403,-.342,-.208,-.391,-.478,-.453,-.351
2020,4,19,-.423,-.498,-.342,-.409,-.297,-.178,-.52,-.665,-.664,-.305,-.388,-.429,-.352,-.386,-.327,-.17,-.373,-.458,-.432,-.337
2020,4,20,-.408,-.486,-.322,-.396,-.286,-.153,-.505,-.655,-.653,-.294,-.378,-.421,-.34,-.377,-.317,-.143,-.363,-.452,-.427,-.326
2020,4,21,-.385,-.467,-.298,-.371,-.248,-.141,-.496,-.639,-.638,-.255,-.36,-.403,-.323,-.359,-.296,-.127,-.356,-.434,-.408,-.304
2020,4,22,-.392,-.471,-.309,-.378,-.256,-.148,-.508,-.64,-.638,-.263,-.359,-.402,-.321,-.357,-.293,-.122,-.356,-.431,-.404,-.301
2020,4,23,-.397,-.471,-.32,-.383,-.26,-.163,-.515,-.64,-.638,-.267,-.358,-.401,-.321,-.356,-.291,-.129,-.356,-.43,-.402,-.299
2020,4,24,-.395,-.469,-.319,-.38,-.257,-.167,-.52,-.636,-.635,-.264,-.356,-.4,-.318,-.354,-.287,-.132,-.357,-.428,-.399,-.295
2020,4,25,-.39,-.462,-.317,-.374,-.247,-.168,-.523,-.63,-.629,-.253,-.354,-.398,-.316,-.351,-.284,-.133,-.357,-.425,-.396,-.292
2020,4,26,-.391,-.462,-.323,-.375,-.235,-.195,-.533,-.627,-.626,-.239,-.359,-.401,-.323,-.356,-.287,-.153,-.371,-.424,-.395,-.294
2020,4,27,-.39,-.464,-.324,-.372,-.223,-.208,-.539,-.63,-.63,-.225,-.358,-.4,-.322,-.356,-.286,-.157,-.373,-.424,-.395,-.293
2020,4,28,-.402,-.475,-.332,-.386,-.242,-.213,-.541,-.64,-.641,-.246,-.368,-.412,-.33,-.366,-.298,-.166,-.375,-.437,-.408,-.305
2020,4,29,-.394,-.47,-.32,-.378,-.229,-.205,-.541,-.636,-.638,-.232,-.364,-.409,-.324,-.361,-.292,-.163,-.374,-.434,-.407,-.298
2020,4,30,-.383,-.462,-.303,-.368,-.216,-.194,-.533,-.63,-.634,-.22,-.357,-.404,-.316,-.355,-.286,-.157,-.368,-.431,-.404,-.292
2020,5,1,-.369,-.454,-.281,-.351,-.191,-.188,-.524,-.621,-.629,-.198,-.348,-.396,-.306,-.345,-.277,-.151,-.36,-.422,-.397,-.283
2020,5,2,-.354,-.444,-.266,-.335,-.153,-.189,-.528,-.612,-.622,-.179,-.34,-.39,-.298,-.337,-.267,-.149,-.358,-.415,-.39,-.273
2020,5,3,-.355,-.441,-.274,-.334,-.151,-.193,-.527,-.605,-.615,-.171,-.335,-.385,-.293,-.331,-.26,-.146,-.356,-.407,-.383,-.266
2020,5,4,-.344,-.431,-.26,-.323,-.152,-.175,-.506,-.597,-.609,-.161,-.326,-.378,-.284,-.322,-.251,-.138,-.345,-.4,-.376,-.256
2020,5,5,-.328,-.419,-.244,-.305,-.137,-.162,-.484,-.588,-.6,-.142,-.317,-.371,-.274,-.313,-.242,-.13,-.333,-.393,-.37,-.247
2020,5,6,-.319,-.408,-.24,-.295,-.121,-.158,-.463,-.586,-.598,-.125,-.311,-.365,-.269,-.306,-.235,-.126,-.322,-.387,-.364,-.24
2020,5,7,-.309,-.399,-.231,-.284,-.104,-.156,-.447,-.579,-.593,-.106,-.305,-.359,-.263,-.3,-.227,-.125,-.312,-.381,-.358,-.232
2020,5,8,-.304,-.39,-.235,-.28,-.0974,-.157,-.438,-.577,-.589,-.0953,-.304,-.358,-.261,-.299,-.223,-.125,-.308,-.38,-.356,-.228
2020,5,9,-.302,-.388,-.231,-.277,-.1,-.156,-.43,-.572,-.582,-.0797,-.301,-.355,-.258,-.297,-.218,-.125,-.308,-.377,-.353,-.222
2020,5,10,-.297,-.385,-.221,-.273,-.11,-.16,-.433,-.554,-.56,-.0942,-.303,-.357,-.259,-.298,-.219,-.13,-.311,-.377,-.352,-.222
2020,5,11,-.304,-.393,-.227,-.279,-.115,-.168,-.43,-.56,-.563,-.11,-.302,-.356,-.259,-.298,-.22,-.134,-.306,-.376,-.351,-.223
2020,5,12,-.311,-.4,-.235,-.286,-.118,-.161,-.422,-.578,-.585,-.117,-.298,-.352,-.254,-.293,-.216,-.132,-.299,-.373,-.348,-.219
2020,5,13,-.305,-.399,-.223,-.279,-.116,-.155,-.41,-.575,-.582,-.115,-.294,-.348,-.25,-.289,-.213,-.132,-.294,-.369,-.346,-.217
2020,5,14,-.3,-.396,-.219,-.274,-.117,-.15,-.398,-.572,-.579,-.116,-.288,-.344,-.244,-.284,-.209,-.129,-.288,-.366,-.342,-.212
2020,5,15,-.292,-.391,-.206,-.264,-.114,-.148,-.381,-.564,-.571,-.113,-.283,-.339,-.238,-.278,-.205,-.128,-.282,-.361,-.338,-.208
2020,5,16,-.287,-.39,-.201,-.258,-.111,-.143,-.379,-.556,-.565,-.109,-.278,-.335,-.235,-.272,-.203,-.124,-.279,-.356,-.334,-.205
2020,5,17,-.281,-.388,-.189,-.251,-.0885,-.137,-.373,-.564,-.576,-.0859,-.274,-.331,-.231,-.268,-.199,-.12,-.277,-.351,-.329,-.202
2020,5,18,-.265,-.373,-.174,-.234,-.0577,-.126,-.358,-.557,-.568,-.0543,-.268,-.325,-.225,-.261,-.192,-.117,-.27,-.346,-.325,-.194
2020,5,19,-.253,-.361,-.163,-.223,-.0486,-.132,-.347,-.538,-.544,-.0443,-.263,-.32,-.221,-.256,-.187,-.117,-.262,-.343,-.321,-.189
2020,5,20,-.248,-.355,-.16,-.216,-.0417,-.13,-.335,-.532,-.539,-.0372,-.257,-.314,-.216,-.249,-.181,-.115,-.252,-.338,-.317,-.183
2020,5,21,-.236,-.345,-.148,-.204,-.0269,-.127,-.319,-.522,-.529,-.0225,-.25,-.308,-.209,-.242,-.175,-.111,-.245,-.332,-.311,-.176
2020,5,22,-.228,-.336,-.141,-.196,-.00951,-.13,-.32,-.512,-.519,-.00426,-.245,-.304,-.205,-.237,-.169,-.111,-.243,-.326,-.306,-.17
2020,5,23,-.226,-.338,-.135,-.193,-.00634,-.129,-.316,-.507,-.515,-.0011,-.244,-.304,-.203,-.235,-.168,-.114,-.246,-.322,-.302,-.169
2020,5,24,-.226,-.338,-.135,-.193,-.0127,-.122,-.316,-.501,-.51,-.00721,-.243,-.303,-.201,-.234,-.168,-.111,-.246,-.318,-.298,-.169
2020,5,25,-.237,-.343,-.15,-.206,-.035,-.107,-.293,-.502,-.51,-.033,-.241,-.3,-.2,-.232,-.167,-.0974,-.233,-.314,-.296,-.169
2020,5,26,-.225,-.332,-.135,-.194,-.0328,-.113,-.299,-.502,-.511,-.0294,-.239,-.299,-.198,-.231,-.168,-.109,-.238,-.318,-.299,-.169
2020,5,27,-.225,-.333,-.135,-.195,-.0405,-.125,-.306,-.5,-.507,-.0374,-.24,-.299,-.2,-.231,-.172,-.114,-.241,-.317,-.299,-.173
2020,5,28,-.225,-.336,-.132,-.195,-.0512,-.13,-.307,-.5,-.507,-.0483,-.239,-.298,-.2,-.23,-.174,-.115,-.241,-.316,-.298,-.176
2020,5,29,-.222,-.332,-.125,-.192,-.0641,-.127,-.299,-.497,-.503,-.0625,-.238,-.296,-.199,-.23,-.178,-.114,-.24,-.317,-.3,-.18
2020,5,30,-.227,-.333,-.134,-.199,-.0785,-.137,-.307,-.497,-.502,-.0771,-.241,-.299,-.201,-.233,-.182,-.116,-.24,-.326,-.31,-.184
2020,5,31,-.238,-.342,-.151,-.209,-.0876,-.158,-.321,-.499,-.503,-.0859,-.246,-.304,-.206,-.238,-.185,-.124,-.246,-.335,-.319,-.187
2020,6,1,-.23,-.34,-.139,-.199,-.0781,-.161,-.317,-.491,-.497,-.0781,-.251,-.309,-.211,-.242,-.194,-.135,-.254,-.339,-.325,-.196
2020,6,2,-.227,-.333,-.141,-.195,-.059,-.166,-.326,-.492,-.499,-.0775,-.255,-.315,-.215,-.247,-.199,-.141,-.256,-.351,-.338,-.201
2020,6,3,-.242,-.345,-.159,-.212,-.0751,-.18,-.339,-.5,-.507,-.0886,-.262,-.321,-.222,-.253,-.206,-.147,-.258,-.364,-.353,-.208
2020,6,4,-.255,-.355,-.176,-.225,-.0957,-.187,-.336,-.51,-.517,-.0976,-.268,-.327,-.229,-.259,-.211,-.153,-.258,-.378,-.368,-.213
2020,6,5,-.269,-.366,-.194,-.24,-.111,-.192,-.339,-.525,-.531,-.11,-.274,-.333,-.236,-.264,-.215,-.157,-.257,-.39,-.381,-.218
2020,6,6,-.27,-.367,-.196,-.24,-.111,-.191,-.334,-.528,-.535,-.108,-.273,-.331,-.235,-.263,-.214,-.157,-.255,-.392,-.385,-.216
