year,month,day,statefips,new_case_count,new_death_count,case_count,death_count,vaccine_count,fullvaccine_count,new_vaccine_count,new_fullvaccine_count,new_test_count,test_count,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,new_fullvaccine_rate,fullvaccine_rate
2020,8,3,15,105,0,2064,25,.,.,.,.,2202,149640,7.44,146,0,1.77,156,10569,.,.,.,.
2020,8,3,16,429,6,20699,188,.,.,.,.,2451,177345,24,1158,.344,10.5,137,9924,.,.,.,.
2020,8,3,17,1542,16,180467,7691,.,.,.,.,37809,2693281,12.2,1424,.123,60.7,298,21254,.,.,.,.
2020,8,3,18,813,11,67753,2956,.,.,.,.,13783,992012,12.1,1006,.157,43.9,205,14735,.,.,.,.
2020,8,3,19,458,7,44644,867,.,.,.,.,4519,473317,14.5,1415,.217,27.5,143,15002,.,.,.,.
2020,8,3,20,394,4,27818,356,.,.,.,.,3272,289742,13.5,955,.137,12.2,112,9945,.,.,.,.
2020,8,3,21,607,5,30792,752,.,.,.,.,7479,582128,13.6,689,.115,16.8,167,13030,.,.,.,.
2020,8,3,22,1562,34,116034,3936,.,.,.,.,19127,1335237,33.6,2496,.731,84.7,411,28722,.,.,.,.
2020,8,3,23,20,1,3910,122,.,.,.,.,2318,164977,1.47,291,.0531,9.11,172,12273,.,.,.,.
2020,8,3,24,896,11,88864,3494,.,.,.,.,24755,1210944,14.8,1470,.18,57.8,409,20030,.,.,.,.
2020,8,3,25,390,16,117533,8607,.,.,.,.,19753,1594499,5.66,1705,.232,125,287,23134,.,.,.,.
2020,8,3,26,739,9,90506,6449,.,.,.,.,32523,1865034,7.4,906,.0901,64.6,326,18675,.,.,.,.
2020,8,3,27,680,6,54480,1640,.,.,.,.,14314,1024583,12,966,.101,29.1,254,18168,.,.,.,.
2020,8,3,28,1167,30,58284,1641,.,.,.,.,5017,452451,39.2,1958,1.01,55.1,169,15203,.,.,.,.
2020,8,3,29,1266,10,50417,1295,.,.,.,.,15143,891961,20.6,821,.165,21.1,247,14533,.,.,.,.
2020,8,3,30,120,2,3931,58,.,.,.,.,2979,170101,11.3,368,.227,5.44,279,15915,.,.,.,.
2020,8,3,31,294,2,26088,334,.,.,.,.,4578,347038,15.2,1349,.0886,17.3,237,17940,.,.,.,.
2020,8,3,32,1051,15,48117,813,.,.,.,.,6679,639583,34.1,1562,.501,26.4,217,20765,.,.,.,.
2020,8,3,33,31,1,6578,414,.,.,.,.,3013,234432,2.3,484,.0841,30.5,222,17241,.,.,.,.
2020,8,3,34,394,6,183408,15823,.,.,.,.,25861,2086537,4.43,2065,.0676,178,291,23491,.,.,.,.
2020,8,3,35,233,5,20551,642,.,.,.,.,6989,558437,11.1,980,.245,30.6,333,26632,.,.,.,.
2020,8,3,36,642,13,419676,32373,.,.,.,.,65089,5889523,3.3,2157,.0668,166,335,30275,.,.,.,.
2020,8,3,37,1734,28,121876,1944,.,.,.,.,22899,1562754,16.5,1162,.27,18.5,218,14900,.,.,.,.
2020,8,3,38,114,1,6459,107,.,.,.,.,4342,302015,15,848,.112,14,570,39631,.,.,.,.
2020,8,3,39,1255,28,90608,3474,.,.,.,.,24233,1526884,10.7,775,.238,29.7,207,13062,.,.,.,.
2020,8,3,40,865,8,36432,537,.,.,.,.,9964,621311,21.9,921,.202,13.6,252,15702,.,.,.,.
2020,8,3,41,325,6,18458,322,.,.,.,.,7805,627395,7.7,438,.152,7.64,185,14875,.,.,.,.
2020,8,3,42,849,15,116599,7249,.,.,.,.,22007,1567083,6.63,911,.114,56.6,172,12241,.,.,.,.
2020,8,3,44,104,1,18970,1007,.,.,.,.,4082,364211,9.86,1791,.0809,95.1,385,34380,.,.,.,.
2020,8,3,45,1505,41,88840,1697,.,.,.,.,10396,700192,29.2,1725,.796,33,202,13599,.,.,.,.
2020,8,3,46,82,2,8775,131,.,.,.,.,1542,137994,9.3,992,.194,14.8,174,15599,.,.,.,.
2020,8,3,47,2004,16,102562,1037,.,.,.,.,23261,1508329,29.4,1502,.236,15.2,341,22087,.,.,.,.
2020,8,3,48,8749,201,439498,7187,.,.,.,.,43788,4360216,30.2,1516,.692,24.8,151,15037,.,.,.,.
2020,8,3,49,447,5,40241,306,.,.,.,.,6363,639868,14,1255,.143,9.54,198,19959,.,.,.,.
2020,8,3,50,4,0,1415,57,.,.,.,.,1258,118754,.572,227,.0229,9.09,202,19031,.,.,.,.
2020,8,3,51,1005,19,89924,2169,.,.,.,.,16513,1105812,11.8,1054,.228,25.4,193,12955,.,.,.,.
2020,8,3,53,781,11,58788,1660,.,.,.,.,13157,1091330,10.3,772,.139,21.8,173,14332,.,.,.,.
2020,8,3,54,131,2,6589,115,.,.,.,.,4316,276890,7.33,368,.0877,6.41,241,15450,.,.,.,.
2020,8,3,55,878,8,56984,940,.,.,.,.,17777,1242759,15.1,979,.135,16.1,305,21344,.,.,.,.
2020,8,3,56,47,0,2722,26,.,.,.,.,921,81254,8.1,470,.0494,4.52,159,14039,.,.,.,.
2020,8,4,1,1619,25,89203,1602,.,.,.,.,8021,694282,33,1819,.51,32.7,164,14160,.,.,.,.
2020,8,4,2,111,0,3809,22,.,.,.,.,5539,237429,15.1,521,.0586,2.97,757,32456,.,.,.,.
2020,8,4,4,2078,61,175558,3707,.,.,.,.,14597,1341164,28.5,2412,.836,50.9,201,18426,.,.,.,.
2020,8,4,5,743,9,43171,459,.,.,.,.,6285,513071,24.6,1431,.293,15.2,208,17001,.,.,.,.
2020,8,4,6,7472,140,508217,9296,.,.,.,.,126835,7910760,18.9,1286,.354,23.5,321,20021,.,.,.,.
2020,8,4,8,439,7,47277,1841,.,.,.,.,10103,700842,7.62,821,.114,32,175,12170,.,.,.,.
2020,8,4,9,148,2,49830,4432,.,.,.,.,11648,866401,4.14,1398,.0561,124,327,24301,.,.,.,.
2020,8,4,10,94,1,14871,584,.,.,.,.,3043,252887,9.7,1527,.103,60,313,25970,.,.,.,.
2020,8,4,11,65,1,12196,585,.,.,.,.,3158,191671,9.17,1728,.081,82.9,447,27158,.,.,.,.
2020,8,4,12,7908,184,477072,6917,.,.,.,.,67539,4774739,36.8,2221,.855,32.2,314,22231,.,.,.,.
2020,8,4,13,3203,50,173828,3705,.,.,.,.,25995,1623905,30.2,1637,.467,34.9,245,15295,.,.,.,.
2020,8,4,15,119,0,2183,25,.,.,.,.,2281,151921,8.41,154,.0101,1.78,161,10730,.,.,.,.
2020,8,4,16,434,7,21133,194,.,.,.,.,2412,179758,24.3,1183,.368,10.9,135,10059,.,.,.,.
2020,8,4,17,1573,15,182040,7706,.,.,.,.,39847,2733128,12.4,1437,.115,60.8,314,21569,.,.,.,.
2020,8,4,18,812,10,68566,2966,.,.,.,.,13992,1006004,12.1,1018,.153,44.1,208,14943,.,.,.,.
2020,8,4,19,472,7,45116,874,.,.,.,.,4705,478022,15,1430,.222,27.7,149,15151,.,.,.,.
2020,8,4,20,395,3,28213,359,.,.,.,.,3272,293014,13.6,968,.113,12.3,112,10058,.,.,.,.
2020,8,4,21,619,5,31411,756,.,.,.,.,7093,589221,13.9,703,.109,16.9,159,13189,.,.,.,.
2020,8,4,22,1918,34,117952,3970,.,.,.,.,24793,1360031,41.3,2537,.734,85.4,533,29256,.,.,.,.
2020,8,4,23,20,0,3929,123,.,.,.,.,2312,167288,1.46,292,.0213,9.13,172,12445,.,.,.,.
2020,8,4,24,904,10,89768,3505,.,.,.,.,23674,1234618,14.9,1485,.17,58,392,20421,.,.,.,.
2020,8,4,25,432,15,117965,8622,.,.,.,.,19582,1614080,6.26,1711,.22,125,284,23418,.,.,.,.
2020,8,4,26,753,7,91258,6456,.,.,.,.,32483,1897517,7.54,914,.0687,64.6,325,19000,.,.,.,.
2020,8,4,27,697,6,55177,1646,.,.,.,.,14101,1038684,12.4,978,.101,29.2,250,18418,.,.,.,.
2020,8,4,28,1129,30,59413,1671,.,.,.,.,4380,456831,37.9,1996,1.01,56.1,147,15350,.,.,.,.
2020,8,4,29,1238,10,51655,1304,.,.,.,.,14324,906285,20.2,842,.156,21.3,233,14767,.,.,.,.
2020,8,4,30,124,2,4055,60,.,.,.,.,2833,172933,11.6,379,.16,5.6,265,16180,.,.,.,.
2020,8,4,31,291,2,26379,336,.,.,.,.,4592,351630,15.1,1364,.096,17.4,237,18178,.,.,.,.
2020,8,4,32,1038,15,49155,827,.,.,.,.,6559,646142,33.7,1596,.473,26.9,213,20978,.,.,.,.
2020,8,4,33,28,1,6606,416,.,.,.,.,2991,237423,2.03,486,.0946,30.6,220,17461,.,.,.,.
2020,8,4,34,376,5,183783,15828,.,.,.,.,25847,2112384,4.23,2069,.0515,178,291,23782,.,.,.,.
2020,8,4,35,221,5,20772,647,.,.,.,.,7710,566148,10.6,991,.218,30.8,368,27000,.,.,.,.
2020,8,4,36,672,13,420348,32386,.,.,.,.,67032,5956554,3.46,2161,.0654,166,345,30619,.,.,.,.
2020,8,4,37,1705,27,123581,1972,.,.,.,.,23042,1585796,16.3,1178,.26,18.8,220,15120,.,.,.,.
2020,8,4,38,113,1,6572,108,.,.,.,.,4440,306455,14.8,862,.131,14.2,583,40214,.,.,.,.
2020,8,4,39,1230,27,91838,3501,.,.,.,.,23782,1550667,10.5,786,.23,29.9,203,13266,.,.,.,.
2020,8,4,40,814,8,37245,545,.,.,.,.,9736,631046,20.6,941,.206,13.8,246,15948,.,.,.,.
2020,8,4,41,326,4,18784,327,.,.,.,.,7734,635129,7.73,445,.105,7.74,183,15059,.,.,.,.
2020,8,4,42,805,14,117405,7263,.,.,.,.,21732,1588815,6.29,917,.11,56.7,170,12411,.,.,.,.
2020,8,4,44,95,1,19065,1008,.,.,.,.,4214,368425,8.97,1800,.0809,95.2,398,34778,.,.,.,.
2020,8,4,45,1440,40,90280,1737,.,.,.,.,10018,710211,28,1753,.782,33.7,195,13794,.,.,.,.
2020,8,4,46,84,2,8859,133,.,.,.,.,1537,139531,9.48,1001,.21,15,174,15772,.,.,.,.
2020,8,4,47,1905,16,104467,1054,.,.,.,.,22268,1530597,27.9,1530,.241,15.4,326,22413,.,.,.,.
2020,8,4,48,8608,205,448106,7391,.,.,.,.,42937,4403153,29.7,1545,.706,25.5,148,15185,.,.,.,.
2020,8,4,49,449,5,40690,311,.,.,.,.,6284,646152,14,1269,.152,9.69,196,20155,.,.,.,.
2020,8,4,50,4,0,1419,57,.,.,.,.,1402,120156,.595,227,.0229,9.11,225,19256,.,.,.,.
2020,8,4,51,1037,21,90961,2191,.,.,.,.,15481,1121293,12.1,1066,.249,25.7,181,13137,.,.,.,.
2020,8,4,53,750,10,59539,1670,.,.,.,.,13196,1104526,9.85,782,.137,21.9,173,14505,.,.,.,.
2020,8,4,54,125,2,6715,117,.,.,.,.,4176,281067,7,375,.104,6.51,233,15683,.,.,.,.
2020,8,4,55,878,8,57863,947,.,.,.,.,17901,1260660,15.1,994,.132,16.3,307,21652,.,.,.,.
2020,8,4,56,42,0,2764,26,.,.,.,.,957,82211,7.28,478,.0247,4.54,165,14205,.,.,.,.
2020,8,5,1,1553,22,90756,1624,.,.,.,.,8360,702641,31.7,1851,.457,33.1,170,14330,.,.,.,.
2020,8,5,2,106,0,3915,22,.,.,.,.,4802,242232,14.5,535,.0586,3.03,656,33112,.,.,.,.
2020,8,5,4,1981,66,177540,3773,.,.,.,.,14397,1355560,27.2,2439,.909,51.8,198,18624,.,.,.,.
2020,8,5,5,761,11,43932,470,.,.,.,.,5471,518542,25.2,1456,.35,15.6,181,17183,.,.,.,.
2020,8,5,6,6677,140,514894,9437,.,.,.,.,127419,8038179,16.9,1303,.355,23.9,322,20344,.,.,.,.
2020,8,5,8,465,4,47742,1846,.,.,.,.,12343,713185,8.08,829,.0769,32.1,214,12384,.,.,.,.
2020,8,5,9,98,2,49928,4434,.,.,.,.,11373,877774,2.74,1400,.0481,124,319,24620,.,.,.,.
2020,8,5,10,99,1,14970,585,.,.,.,.,3094,255981,10.2,1537,.088,60.1,318,26288,.,.,.,.
2020,8,5,11,63,0,12259,586,.,.,.,.,3254,194924,8.99,1737,.0607,83,461,27620,.,.,.,.
2020,8,5,12,7331,185,484403,7102,.,.,.,.,63939,4838678,34.1,2255,.861,33.1,298,22529,.,.,.,.
2020,8,5,13,3264,48,177092,3752,.,.,.,.,26668,1650573,30.7,1668,.448,35.3,251,15546,.,.,.,.
2020,8,5,15,128,0,2311,25,.,.,.,.,2463,154384,9.06,163,.0101,1.79,174,10904,.,.,.,.
2020,8,5,16,435,6,21568,200,.,.,.,.,2661,182419,24.3,1207,.336,11.2,149,10208,.,.,.,.
2020,8,5,17,1644,16,183684,7722,.,.,.,.,41059,2774187,13,1450,.13,60.9,324,21893,.,.,.,.
2020,8,5,18,824,11,69390,2977,.,.,.,.,14274,1020278,12.2,1031,.159,44.2,212,15155,.,.,.,.
2020,8,5,19,459,7,45575,880,.,.,.,.,4817,482839,14.5,1445,.208,27.9,153,15304,.,.,.,.
2020,8,5,20,410,3,28623,363,.,.,.,.,3396,296409,14.1,982,.108,12.4,117,10174,.,.,.,.
2020,8,5,21,621,4,32032,760,.,.,.,.,7429,596651,13.9,717,.0799,17,166,13355,.,.,.,.
2020,8,5,22,1882,30,119834,4000,.,.,.,.,24962,1384993,40.5,2578,.655,86,537,29793,.,.,.,.
2020,8,5,23,18,0,3947,123,.,.,.,.,2245,169534,1.34,294,.0319,9.16,167,12612,.,.,.,.
2020,8,5,24,879,8,90647,3513,.,.,.,.,24533,1259151,14.5,1499,.137,58.1,406,20827,.,.,.,.
2020,8,5,25,423,11,118387,8633,.,.,.,.,20052,1634133,6.13,1718,.164,125,291,23709,.,.,.,.
2020,8,5,26,717,8,91975,6463,.,.,.,.,26527,1924044,7.18,921,.0772,64.7,266,19266,.,.,.,.
2020,8,5,27,690,6,55867,1651,.,.,.,.,13887,1052571,12.2,991,.104,29.3,246,18664,.,.,.,.
2020,8,5,28,1091,34,60504,1705,.,.,.,.,4931,461762,36.7,2033,1.16,57.3,166,15515,.,.,.,.
2020,8,5,29,1181,10,52836,1314,.,.,.,.,14490,920774,19.2,861,.158,21.4,236,15003,.,.,.,.
2020,8,5,30,112,2,4167,61,.,.,.,.,2538,175472,10.5,390,.147,5.75,238,16418,.,.,.,.
2020,8,5,31,292,2,26670,337,.,.,.,.,4249,355878,15.1,1379,.0812,17.4,220,18397,.,.,.,.
2020,8,5,32,997,16,50152,843,.,.,.,.,6526,652668,32.4,1628,.506,27.4,212,21189,.,.,.,.
2020,8,5,33,29,1,6635,417,.,.,.,.,2951,240373,2.16,488,.0735,30.6,217,17678,.,.,.,.
2020,8,5,34,363,6,184146,15834,.,.,.,.,20659,2133043,4.08,2073,.0708,178,233,24015,.,.,.,.
2020,8,5,35,204,5,20977,652,.,.,.,.,7542,573690,9.74,1000,.238,31.1,360,27360,.,.,.,.
2020,8,5,36,662,13,421010,32399,.,.,.,.,68516,6025070,3.4,2164,.0654,167,352,30972,.,.,.,.
2020,8,5,37,1632,27,125214,1999,.,.,.,.,21783,1607580,15.6,1194,.259,19.1,208,15328,.,.,.,.
2020,8,5,38,119,1,6691,109,.,.,.,.,4745,311199,15.6,878,.112,14.3,623,40836,.,.,.,.
2020,8,5,39,1202,25,93040,3526,.,.,.,.,23232,1573898,10.3,796,.213,30.2,199,13465,.,.,.,.
2020,8,5,40,850,9,38095,554,.,.,.,.,8317,639363,21.5,963,.217,14,210,16158,.,.,.,.
2020,8,5,41,311,4,19095,331,.,.,.,.,7436,642565,7.36,453,.0982,7.84,176,15235,.,.,.,.
2020,8,5,42,787,13,118191,7276,.,.,.,.,21594,1610409,6.15,923,.102,56.8,169,12579,.,.,.,.
2020,8,5,44,97,1,19162,1009,.,.,.,.,4184,372610,9.18,1809,.0674,95.2,395,35173,.,.,.,.
2020,8,5,45,1375,40,91655,1777,.,.,.,.,9662,719872,26.7,1780,.774,34.5,188,13982,.,.,.,.
2020,8,5,46,75,1,8934,134,.,.,.,.,1541,141072,8.51,1010,.129,15.1,174,15946,.,.,.,.
2020,8,5,47,1880,17,106347,1071,.,.,.,.,22212,1552809,27.5,1557,.255,15.7,325,22738,.,.,.,.
2020,8,5,48,8654,188,456760,7580,.,.,.,.,42312,4445466,29.8,1575,.649,26.1,146,15331,.,.,.,.
2020,8,5,49,448,5,41138,315,.,.,.,.,6235,652387,14,1283,.147,9.83,194,20349,.,.,.,.
2020,8,5,50,4,0,1423,57,.,.,.,.,1491,121647,.687,228,.0229,9.13,239,19495,.,.,.,.
2020,8,5,51,1008,21,91969,2212,.,.,.,.,14674,1135967,11.8,1077,.249,25.9,172,13309,.,.,.,.
2020,8,5,53,727,9,60266,1679,.,.,.,.,13166,1117692,9.55,791,.116,22,173,14678,.,.,.,.
2020,8,5,54,119,2,6834,118,.,.,.,.,4242,285309,6.64,381,.0957,6.61,237,15920,.,.,.,.
2020,8,5,55,875,8,58738,956,.,.,.,.,17662,1278322,15,1009,.145,16.4,303,21955,.,.,.,.
2020,8,5,56,42,0,2806,26,.,.,.,.,967,83178,7.28,485,.0247,4.57,167,14372,.,.,.,.
2020,8,6,1,1547,21,92304,1645,.,.,.,.,8393,711035,31.6,1883,.434,33.6,171,14501,.,.,.,.
2020,8,6,2,95,0,4010,22,.,.,.,.,5216,247448,13,548,.0391,3.07,713,33825,.,.,.,.
2020,8,6,4,1834,54,179374,3827,.,.,.,.,14417,1369977,25.2,2464,.74,52.6,198,18822,.,.,.,.
2020,8,6,5,753,10,44685,480,.,.,.,.,5198,523740,24.9,1481,.346,15.9,172,17355,.,.,.,.
2020,8,6,6,6678,144,521571,9580,.,.,.,.,123803,8161982,16.9,1320,.363,24.2,313,20657,.,.,.,.
2020,8,6,8,471,4,48213,1850,.,.,.,.,12521,725706,8.17,837,.0769,32.1,217,12602,.,.,.,.
2020,8,6,9,82,1,50010,4435,.,.,.,.,11108,888882,2.3,1403,.024,124,312,24932,.,.,.,.
2020,8,6,10,97,1,15067,586,.,.,.,.,3066,259047,9.92,1547,.088,60.2,315,26603,.,.,.,.
2020,8,6,11,66,0,12325,586,.,.,.,.,3285,198209,9.33,1746,.0607,83.1,465,28085,.,.,.,.
2020,8,6,12,7001,166,491405,7268,.,.,.,.,62693,4901371,32.6,2288,.772,33.8,292,22821,.,.,.,.
2020,8,6,13,3108,49,180200,3802,.,.,.,.,26054,1676627,29.3,1697,.466,35.8,245,15791,.,.,.,.
2020,8,6,15,132,0,2444,26,.,.,.,.,2547,156931,9.33,173,.0303,1.82,180,11084,.,.,.,.
2020,8,6,16,447,7,22015,207,.,.,.,.,2687,185106,25,1232,.376,11.6,150,10358,.,.,.,.
2020,8,6,17,1662,17,185346,7739,.,.,.,.,41138,2815325,13.1,1463,.134,61.1,325,22217,.,.,.,.
2020,8,6,18,837,10,70226,2987,.,.,.,.,14722,1035000,12.4,1043,.142,44.4,219,15374,.,.,.,.
2020,8,6,19,468,7,46043,887,.,.,.,.,4860,487699,14.8,1459,.213,28.1,154,15458,.,.,.,.
2020,8,6,20,416,3,29038,365,.,.,.,.,3396,299805,14.3,997,.0932,12.5,117,10291,.,.,.,.
2020,8,6,21,615,5,32647,765,.,.,.,.,7529,604179,13.8,731,.102,17.1,169,13523,.,.,.,.
2020,8,6,22,1824,32,121658,4032,.,.,.,.,23940,1408933,39.2,2617,.679,86.7,515,30307,.,.,.,.
2020,8,6,23,16,0,3963,123,.,.,.,.,2231,171765,1.16,295,.0213,9.18,166,12778,.,.,.,.
2020,8,6,24,837,9,91484,3522,.,.,.,.,23249,1282400,13.8,1513,.149,58.3,385,21212,.,.,.,.
2020,8,6,25,397,14,118784,8647,.,.,.,.,20084,1654217,5.75,1723,.199,125,291,24000,.,.,.,.
2020,8,6,26,699,9,92674,6472,.,.,.,.,27867,1951911,7,928,.0887,64.8,279,19545,.,.,.,.
2020,8,6,27,707,6,56574,1658,.,.,.,.,13887,1066459,12.5,1003,.109,29.4,246,18910,.,.,.,.
2020,8,6,28,974,31,61478,1736,.,.,.,.,4666,466428,32.7,2066,1.03,58.3,157,15672,.,.,.,.
2020,8,6,29,1072,9,53908,1323,.,.,.,.,12921,933695,17.5,878,.142,21.6,211,15213,.,.,.,.
2020,8,6,30,113,2,4280,63,.,.,.,.,2457,177929,10.6,400,.147,5.89,230,16648,.,.,.,.
2020,8,6,31,294,2,26964,339,.,.,.,.,4516,360394,15.2,1394,.103,17.5,233,18631,.,.,.,.
2020,8,6,32,953,14,51105,857,.,.,.,.,6533,659200,30.9,1659,.445,27.8,212,21402,.,.,.,.
2020,8,6,33,28,1,6663,417,.,.,.,.,2859,243233,2.08,490,.042,30.7,210,17889,.,.,.,.
2020,8,6,34,387,6,184533,15840,.,.,.,.,24424,2157467,4.36,2078,.0643,178,275,24290,.,.,.,.
2020,8,6,35,198,5,21174,657,.,.,.,.,7535,581225,9.44,1010,.232,31.3,359,27719,.,.,.,.
2020,8,6,36,650,0,421660,32394,.,.,.,.,68348,6093418,3.34,2168,-.0242,167,351,31323,.,.,.,.
2020,8,6,37,1584,28,126797,2026,.,.,.,.,20981,1628561,15.1,1209,.263,19.3,200,15528,.,.,.,.
2020,8,6,38,125,1,6816,110,.,.,.,.,4932,316131,16.4,894,.112,14.4,647,41484,.,.,.,.
2020,8,6,39,1121,25,94160,3551,.,.,.,.,22633,1596531,9.59,806,.215,30.4,194,13658,.,.,.,.
2020,8,6,40,812,8,38907,562,.,.,.,.,8520,647883,20.5,983,.206,14.2,215,16373,.,.,.,.
2020,8,6,41,298,4,19393,334,.,.,.,.,7478,650043,7.06,460,.0847,7.93,177,15412,.,.,.,.
2020,8,6,42,777,13,118969,7290,.,.,.,.,21393,1631802,6.07,929,.103,56.9,167,12746,.,.,.,.
2020,8,6,44,94,1,19256,1010,.,.,.,.,4268,376877,8.91,1818,.0944,95.3,403,35576,.,.,.,.
2020,8,6,45,1318,39,92973,1817,.,.,.,.,9251,729123,25.6,1806,.766,35.3,180,14161,.,.,.,.
2020,8,6,46,84,2,9018,135,.,.,.,.,1508,142580,9.5,1019,.194,15.3,171,16117,.,.,.,.
2020,8,6,47,1908,21,108254,1092,.,.,.,.,21996,1574805,27.9,1585,.31,16,322,23060,.,.,.,.
2020,8,6,48,8281,202,465041,7781,.,.,.,.,40148,4485614,28.6,1604,.696,26.8,138,15470,.,.,.,.
2020,8,6,49,474,4,41612,319,.,.,.,.,6215,658601,14.8,1298,.129,9.96,194,20543,.,.,.,.
2020,8,6,50,5,0,1429,57,.,.,.,.,1546,123193,.87,229,.0229,9.16,248,19743,.,.,.,.
2020,8,6,51,995,23,92963,2235,.,.,.,.,14241,1150208,11.7,1089,.264,26.2,167,13476,.,.,.,.
2020,8,6,53,708,9,60974,1688,.,.,.,.,13166,1130858,9.3,801,.118,22.2,173,14851,.,.,.,.
2020,8,6,54,122,1,6956,120,.,.,.,.,4430,289738,6.82,388,.0717,6.68,247,16167,.,.,.,.
2020,8,6,55,861,9,59599,964,.,.,.,.,17327,1295649,14.8,1024,.147,16.6,298,22253,.,.,.,.
2020,8,6,56,39,0,2845,27,.,.,.,.,988,84166,6.71,492,.0247,4.59,171,14542,.,.,.,.
2020,8,7,1,1511,22,93815,1668,.,.,.,.,8417,719452,30.8,1913,.452,34,172,14673,.,.,.,.
2020,8,7,2,87,0,4097,23,.,.,.,.,5106,252554,11.9,560,.0391,3.1,698,34523,.,.,.,.
2020,8,7,4,1571,56,180945,3883,.,.,.,.,14277,1384254,21.6,2486,.765,53.3,196,19018,.,.,.,.
2020,8,7,5,790,10,45474,490,.,.,.,.,6972,530712,26.2,1507,.322,16.2,231,17586,.,.,.,.
2020,8,7,6,6553,139,528124,9720,.,.,.,.,112263,8274245,16.6,1337,.353,24.6,284,20941,.,.,.,.
2020,8,7,8,448,3,48661,1853,.,.,.,.,12615,738321,7.77,845,.0521,32.2,219,12821,.,.,.,.
2020,8,7,9,73,1,50083,4436,.,.,.,.,11203,900085,2.04,1405,.0361,124,314,25246,.,.,.,.
2020,8,7,10,94,0,15161,586,.,.,.,.,3204,262251,9.64,1557,.044,60.2,329,26932,.,.,.,.
2020,8,7,11,66,1,12391,587,.,.,.,.,2855,201064,9.37,1756,.081,83.1,405,28489,.,.,.,.
2020,8,7,12,6813,155,498217,7423,.,.,.,.,60427,4961797,31.7,2320,.721,34.6,281,23102,.,.,.,.
2020,8,7,13,3133,51,183333,3852,.,.,.,.,24492,1701119,29.5,1727,.478,36.3,231,16022,.,.,.,.
2020,8,7,15,143,1,2587,26,.,.,.,.,2676,159608,10.1,183,.0504,1.87,189,11273,.,.,.,.
2020,8,7,16,460,5,22475,212,.,.,.,.,2762,187868,25.7,1258,.304,11.9,155,10513,.,.,.,.
2020,8,7,17,1683,19,187029,7758,.,.,.,.,40721,2856046,13.3,1476,.147,61.2,321,22539,.,.,.,.
2020,8,7,18,884,8,71110,2995,.,.,.,.,15255,1050255,13.1,1056,.123,44.5,227,15600,.,.,.,.
2020,8,7,19,452,6,46495,893,.,.,.,.,4898,492597,14.3,1474,.195,28.3,155,15613,.,.,.,.
2020,8,7,20,406,3,29445,368,.,.,.,.,3429,303234,14,1011,.108,12.6,118,10409,.,.,.,.
2020,8,7,21,595,5,33242,769,.,.,.,.,7680,611859,13.3,744,.102,17.2,172,13695,.,.,.,.
2020,8,7,22,1781,37,123440,4069,.,.,.,.,23251,1432184,38.3,2655,.793,87.5,500,30808,.,.,.,.
2020,8,7,23,15,0,3978,124,.,.,.,.,2289,174054,1.08,296,.0106,9.19,170,12948,.,.,.,.
2020,8,7,24,784,10,92268,3532,.,.,.,.,23242,1305642,13,1526,.17,58.4,384,21596,.,.,.,.
2020,8,7,25,383,14,119167,8661,.,.,.,.,20136,1674353,5.55,1729,.207,126,292,24292,.,.,.,.
2020,8,7,26,697,11,93371,6483,.,.,.,.,27686,1979597,6.98,935,.106,64.9,277,19822,.,.,.,.
2020,8,7,27,675,6,57249,1663,.,.,.,.,13769,1080228,12,1015,.104,29.5,244,19154,.,.,.,.
2020,8,7,28,956,26,62434,1762,.,.,.,.,4672,471100,32.1,2098,.888,59.2,157,15829,.,.,.,.
2020,8,7,29,1035,10,54943,1333,.,.,.,.,14418,948113,16.9,895,.161,21.7,235,15448,.,.,.,.
2020,8,7,30,113,2,4394,65,.,.,.,.,2541,180470,10.6,411,.147,6.04,238,16886,.,.,.,.
2020,8,7,31,270,2,27234,341,.,.,.,.,4504,364898,14,1408,.103,17.7,233,18864,.,.,.,.
2020,8,7,32,927,13,52032,869,.,.,.,.,6490,665691,30.1,1689,.413,28.2,211,21612,.,.,.,.
2020,8,7,33,28,1,6691,418,.,.,.,.,2928,246160,2.06,492,.042,30.7,215,18104,.,.,.,.
2020,8,7,34,340,6,184873,15846,.,.,.,.,22394,2179861,3.83,2081,.0659,178,252,24542,.,.,.,.
2020,8,7,35,195,5,21369,661,.,.,.,.,7835,589060,9.3,1019,.225,31.5,374,28093,.,.,.,.
2020,8,7,36,661,0,422321,32389,.,.,.,.,68534,6161952,3.4,2171,-.0264,166,352,31675,.,.,.,.
2020,8,7,37,1523,30,128321,2057,.,.,.,.,20700,1649260,14.5,1223,.29,19.6,197,15725,.,.,.,.
2020,8,7,38,123,1,6938,111,.,.,.,.,4999,321130,16.1,910,.131,14.5,656,42140,.,.,.,.
2020,8,7,39,1074,23,95234,3574,.,.,.,.,22707,1619238,9.19,815,.199,30.6,194,13853,.,.,.,.
2020,8,7,40,825,8,39733,570,.,.,.,.,8605,656488,20.9,1004,.213,14.4,217,16591,.,.,.,.
2020,8,7,41,307,4,19699,338,.,.,.,.,7889,657932,7.28,467,.0881,8.01,187,15599,.,.,.,.
2020,8,7,42,756,14,119725,7304,.,.,.,.,21472,1653274,5.9,935,.11,57.1,168,12914,.,.,.,.
